Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Other UK Travel & Subsistence,Knowledge and Innovation Group - Higher Education Admin,"Personal Expenses, Name Witheld",10278220,12.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares,Business & Skills Group - RDA Transition and Closures,"Personal Expenses, Name Witheld",10278221,73
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Taxis,Business & Skills Group - RDA Transition and Closures,"Personal Expenses, Name Witheld",10278221,29
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Mileage Allowances (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278222,9.9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278222,72.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278222,16.91
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Others UK Travel & Subsistence (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278222,25.18
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Others UK Travel & Subsistence (Programme),Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278222,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares Overseas,"Legal, People & Communications Group - Communications Directorate","Personal Expenses, Name Witheld",10278223,182.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments Overseas,"Legal, People & Communications Group - Communications Directorate","Personal Expenses, Name Witheld",10278223,26.94
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Mileage Allowances,Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278225,27
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278226,64.52
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278227,16.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Taxis,Business & Skills Group - Enterprise Directorate,"Personal Expenses, Name Witheld",10278228,35
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Rail Fares,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278229,8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Mileage Allowances,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278229,1.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Rail Fares Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278229,11.46
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Hotels Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278229,57.13
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278229,28.46
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278229,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Rail Fares,"Legal, People & Communications Group - Legal Services","Personal Expenses, Name Witheld",10278231,7.7
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Taxis Overseas,"Legal, People & Communications Group - Legal Services","Personal Expenses, Name Witheld",10278231,17.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Subsistence Payments Overseas,"Legal, People & Communications Group - Legal Services","Personal Expenses, Name Witheld",10278231,59.92
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Other Overseas Travel & Subsistence,"Legal, People & Communications Group - Legal Services","Personal Expenses, Name Witheld",10278231,29.64
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Rail Fares (Programme),Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278232,3.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Hotels- Overseas  (Programme),Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278232,392.15
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Subsistence Payments- Overseas (Programme),Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278232,90
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Other Overseas Travel & Subsistence (Programme),Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278232,20
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Other UK Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278233,8.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Rail Fares Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278233,1.34
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278233,20.09
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Rail Fares Overseas,Market and Frameworks Group - Consumer and Competition Policy,"Personal Expenses, Name Witheld",10278234,9.9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Consumer and Competition Policy,"Personal Expenses, Name Witheld",10278234,31.55
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Other Overseas Travel & Subsistence,Market and Frameworks Group - Consumer and Competition Policy,"Personal Expenses, Name Witheld",10278234,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - UK Space Agency,"Personal Expenses, Name Witheld",10278235,380
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2011,Staff Transfer/Detached Duty Costs,Knowledge and Innovation Group - Innovation,"Personal Expenses, Name Witheld",10278237,273.33
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278239,219
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2011,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278245,79.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2011,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278245,20.95
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2011,Other UK Travel & Subsistence,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278245,4.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2011,Rail Fares,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278246,9.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2011,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278247,10.8
