Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,25/11/2011,Purchase of inventory and services ,Defence Equipment & Support,GULF AND CONTINENTAL BUNKER FUELS CO. LTD,,2000013690,Spot bunker marine fuel consumed,"6,726.41"
Ministry of Defence,Ministry of Defence,15/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,868258,Equipment support non-project costs,"6,715.58"
Ministry of Defence,Ministry of Defence,04/11/2011,Rent and rates,Defence Equipment & Support,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Rent buildings - non civil estate property and married quarter property,"6,697.92"
Ministry of Defence,Ministry of Defence,07/11/2011,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,864751,Cost of other material consumed,"6,693.28"
Ministry of Defence,Ministry of Defence,17/11/2011,Spend on Inventory - General,Defence Equipment & Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,869873,Spend on Inventory - General,"6,667.20"
Ministry of Defence,Ministry of Defence,15/11/2011,"Transportation of personnel, freight and travel expenses",Navy Command,DSV AIR & SEA LIMITED,M22 4NY,868337,Freight movement costs,"6,635.41"
Ministry of Defence,Ministry of Defence,04/11/2011,Purchase of inventory and services ,Defence Equipment & Support,CLEENOL GROUP LTD,OX16 1RB,864295,Raw material and consumable or capital spare purchased,"6,600.00"
Ministry of Defence,Ministry of Defence,28/11/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,RH1 1RX,874083,Utilities consumed - gas,"6,596.87"
Ministry of Defence,Ministry of Defence,15/11/2011,Payment of utilities,Defence Infrastructure Organisation ,TOTAL GAS & POWER LIMITED,RH1 1RX,868617,Utilities consumed - gas,"6,548.42"
Ministry of Defence,Ministry of Defence,25/11/2011,IT and communication services,Central TLB,XEROX (UK) LIMITED,BN13 1QG,873568,IT Services -internal costs,"6,534.79"
Ministry of Defence,Ministry of Defence,10/11/2011,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,866576,Cost of other material consumed,"6,510.53"
Ministry of Defence,Ministry of Defence,24/11/2011,"Transportation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,SN5 8RS,872503,Movement of service personnel,"6,507.15"
Ministry of Defence,Ministry of Defence,28/11/2011,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,873615,Transport other operating lease,"6,500.39"
Ministry of Defence,Ministry of Defence,14/11/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,867599,Consumption of medical dental and veterinary inventory,"6,500.38"
Ministry of Defence,Ministry of Defence,23/11/2011,Purchase of inventory and services ,Command Joint Operations,BOC LIMITED,M28 2UT,871836,Consumption of engineering and technical inventory,"6,494.07"
Ministry of Defence,Ministry of Defence,22/11/2011,Food and clothing,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,871421,Cost of clothing and textile services received,"6,489.46"
Ministry of Defence,Ministry of Defence,02/11/2011,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,863074,Transport other operating lease,"6,479.50"
Ministry of Defence,Ministry of Defence,07/11/2011,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,864732,Equipment support non-project costs,"6,434.95"
Ministry of Defence,Ministry of Defence,23/11/2011,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,871826,Cost of other material consumed,"6,419.59"
Ministry of Defence,Ministry of Defence,24/11/2011,Purchase of buildings and military equipment ,Air Command,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,872967,Fiscal asset under construction - capital in year addition,"6,406.99"
Ministry of Defence,Ministry of Defence,10/11/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,866576,Cost of other material consumed,"6,398.68"
Ministry of Defence,Ministry of Defence,08/11/2011,Purchase of inventory and services ,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,865367,Cost of other material consumed,"6,395.09"
Ministry of Defence,Ministry of Defence,02/11/2011,"Administration, claims, compensation and awards",Land Forces,AVENANCE PLC,SK11 6ET,863068,Cost of claims/compensation and related expenses against MOD,"6,388.81"
Ministry of Defence,Ministry of Defence,03/11/2011,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,864177,Cost of other material consumed,"6,382.95"
Ministry of Defence,Ministry of Defence,10/11/2011,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,866535,Cost of other material consumed,"6,370.22"
Ministry of Defence,Ministry of Defence,28/11/2011,Fees for professional services,Defence Infrastructure Organisation ,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,874125,Fees for professional services excluding legal fees,"6,370.00"
Ministry of Defence,Ministry of Defence,02/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,SELEX GALILEO LTD,SS14 3EL,863427,Equipment support non-project costs,"6,366.00"
Ministry of Defence,Ministry of Defence,10/11/2011,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,867024,Cost of other material consumed,"6,365.83"
Ministry of Defence,Ministry of Defence,17/11/2011,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,869427,Computer equipment costing below the capitalisation threshold,"6,323.15"
Ministry of Defence,Ministry of Defence,04/11/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,864185,Consumption of medical dental and veterinary inventory,"6,320.47"
Ministry of Defence,Ministry of Defence,11/11/2011,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,867177,Cost of other material consumed,"6,319.63"
Ministry of Defence,British Defence Staff -United States,10/11/2011,"Transportation of personnel, freight and travel expenses",Central TLB,INTERSTATE,,289746,Army permanent posting long term detached duty,"6,296.19"
Ministry of Defence,Ministry of Defence,28/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,HEMPEL UK LTD.,NP44 3XF,873789,Equipment support project costs,"6,289.00"
Ministry of Defence,British Defence Staff -United States,10/11/2011,"Transportation of personnel, freight and travel expenses",Central TLB,INTERSTATE,,289746,Navy permanent posting long term detached duty,"6,284.10"
Ministry of Defence,Ministry of Defence,02/11/2011,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,863242,Fees for professional services excluding legal fees,"6,242.11"
Ministry of Defence,Ministry of Defence,11/11/2011,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS BRIDGING LIMITED,WV4 6YN,867100,Spend on Inventory - General,"6,230.40"
Ministry of Defence,Ministry of Defence,28/11/2011,"Transportation of personnel, freight and travel expenses",Command Joint Operations,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,873716,Freight movement costs,"6,228.04"
Ministry of Defence,Ministry of Defence,09/11/2011,Administration,Air Command,CANON (UK) LIMITED,RH2 8BF,865908,General administration,"6,188.60"
Ministry of Defence,Ministry of Defence,09/11/2011,Food and clothing,Defence Equipment & Support,TURNER VIRR & CO. LTD,LS25 2DY,866421,Cost of purchasing and repairing clothing,"6,169.36"
Ministry of Defence,Ministry of Defence,14/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,867768,Equipment support non-project costs,"6,163.89"
Ministry of Defence,Ministry of Defence,21/11/2011,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,870772,Cost of other material consumed,"6,123.09"
Ministry of Defence,Ministry of Defence,10/11/2011,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,866504,Works - estate management,"6,104.67"
Ministry of Defence,Ministry of Defence,10/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,JRA AEROSPACE LTD,SL7 1PR,866725,Equipment support non-project costs,"6,098.40"
Ministry of Defence,Ministry of Defence,11/11/2011,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,867109,Cost of other material consumed,"6,095.20"
Ministry of Defence,Ministry of Defence,25/11/2011,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,873569,Cost of other material consumed,"6,091.48"
Ministry of Defence,Ministry of Defence,09/11/2011,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE HAMELN,,5000065544,Utilities consumed - heating oil,"6,086.96"
Ministry of Defence,Ministry of Defence,23/11/2011,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,871794,Works - estate management,"6,070.26"
Ministry of Defence,Ministry of Defence,08/11/2011,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,865789,Cost of other material consumed,"6,054.40"
Ministry of Defence,Ministry of Defence,03/11/2011,Purchase of inventory and services ,Defence Equipment & Support,C F ANDERSON & SON LIMITED,C06 1HD,863644,Consumption of general inventory,"6,049.81"
Ministry of Defence,Ministry of Defence,17/11/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,869289,Consumption of medical dental and veterinary inventory,"6,034.38"
Ministry of Defence,Ministry of Defence,22/11/2011,Spend on Inventory - General,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,871405,Spend on Inventory - General,"6,030.00"
Ministry of Defence,Ministry of Defence,03/11/2011,Purchase of buildings and military equipment ,Air Command,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,864129,Fiscal asset under construction - capital in year addition,"6,000.00"
Ministry of Defence,Ministry of Defence,10/11/2011,Estate management,Defence Infrastructure Organisation ,SECURITY SERVICES GROUP,SN6 8LA,2.00E+11,Works - estate management,"6,000.00"
Ministry of Defence,Ministry of Defence,23/11/2011,Estate management,Defence Infrastructure Organisation ,QINETIQ LIMITED,PO12 2AG,872213,Estate core services charge,"6,000.00"
Ministry of Defence,Ministry of Defence,04/11/2011,Administration,Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,864558,General administration,"5,997.27"
Ministry of Defence,Ministry of Defence,24/11/2011,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,872449,Cost of other material consumed,"5,981.23"
Ministry of Defence,Ministry of Defence,23/11/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,871759,Consumption of medical dental and veterinary inventory,"5,956.92"
Ministry of Defence,Ministry of Defence,14/11/2011,Fees for professional services,Air Command,CRIMINAL RECORDS BUREAU,L69 3JA,867756,Fees for professional services excluding legal fees,"5,940.00"
Ministry of Defence,Ministry of Defence,29/11/2011,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,874608,Works - estate management,"5,938.96"
Ministry of Defence,Ministry of Defence,10/11/2011,Purchase of buildings and military equipment ,Air Command,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,866992,Fiscal asset under construction - capital in year addition,"5,932.80"
Ministry of Defence,Ministry of Defence,14/11/2011,Purchase of buildings and military equipment ,Air Command,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,868179,Fiscal asset under construction - capital in year addition,"5,932.80"
Ministry of Defence,Ministry of Defence,03/11/2011,Design services and minor equipment purchases,Land Forces,DEFENCE SUPPORT GROUP  (DSG),SP11 8HT,863690,Equipment support non-project costs,"5,907.29"
Ministry of Defence,Ministry of Defence,10/11/2011,Administration,Air Command,CANON (UK) LIMITED,RH2 8BF,866576,General administration,"5,890.89"
Ministry of Defence,Ministry of Defence,29/11/2011,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,874630,Cost of other material consumed,"5,837.04"
Ministry of Defence,Defence Science and Technology Laboratory,18/11/2011,Staff Training,Programme Office,BARCLAYCARD,,G - 9000137959 - 00123340,,"5,826.02"
Ministry of Defence,Ministry of Defence,10/11/2011,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,866516,Transport other operating lease,"5,818.93"
Ministry of Defence,Ministry of Defence,17/11/2011,Medical treatment & stores and welfare services,Land Forces,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,869593,Medical health services,"5,791.04"
Ministry of Defence,Ministry of Defence,24/11/2011,Purchase of inventory and services ,Land Forces,BOC LIMITED,M28 2UT,872466,Consumption of engineering and technical inventory,"5,780.42"
Ministry of Defence,Ministry of Defence,08/11/2011,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,865481,Medical health services,"5,775.03"
Ministry of Defence,Ministry of Defence,24/11/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"5,770.82"
Ministry of Defence,Ministry of Defence,18/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,870311,Equipment support project costs,"5,764.94"
Ministry of Defence,Ministry of Defence,08/11/2011,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,OX4 2JY,865350,Utilities consumed - electricity,"5,759.95"
Ministry of Defence,Ministry of Defence,03/11/2011,IT and communication services,Navy Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,863799,Information technology services,"5,747.04"
Ministry of Defence,Ministry of Defence,18/11/2011,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,870095,Cost of other material consumed,"5,733.85"
Ministry of Defence,Ministry of Defence,08/11/2011,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,865404,Freight movement costs,"5,733.74"
Ministry of Defence,Ministry of Defence,04/11/2011,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,864247,Cost of other material consumed,"5,726.05"
Ministry of Defence,Ministry of Defence,04/11/2011,Administration,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,"5,720.27"
Ministry of Defence,Ministry of Defence,29/11/2011,Estate management,Defence Infrastructure Organisation ,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 3LS,874174,Works - estate management,"5,688.49"
Ministry of Defence,Ministry of Defence,01/11/2011,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,862511,Transport other operating lease,"5,684.22"
Ministry of Defence,Defence Science and Technology Laboratory,18/11/2011,Other Services & Office costs,Operations,BARCLAYCARD,,G - 9000137959 - 00123339,,"5,636.89"
