UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC17571,18-Nov-11,Print and Advertising              , ADVERTISING SERVICES,996,17571
MODGPC17572,18-Nov-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"2,644.80",17572
MODGPC17573,22-Nov-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"4,000.00",17573
MODGPC17574,29-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,780,17574
MODGPC17575,24-Nov-11,Professional Services              , MISC PERSONAL SERV - DEF,"1,000.00",17575
MODGPC17576,15-Nov-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"2,616.00",17576
MODGPC17577,28-Nov-11,Mail and Courier Services          , COURIER SERVICES,"3,436.80",17577
MODGPC17578,28-Nov-11,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"1,470.00",17578
MODGPC17579,23-Nov-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"3,060.02",17579
MODGPC17580,18-Nov-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"1,128.00",17580
MODGPC17581,28-Nov-11,Print and Advertising              , ADVERTISING SERVICES,"1,512.00",17581
MODGPC17582,28-Nov-11,Print and Advertising              , ADVERTISING SERVICES,"1,404.00",17582
MODGPC17583,18-Nov-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,960,17583
MODGPC17584,14-Nov-11,Print and Advertising              , ADVERTISING SERVICES,"1,728.00",17584
MODGPC17585,15-Nov-11,Print and Advertising              , ADVERTISING SERVICES,"1,500.00",17585
MODGPC17586,25-Nov-11,Books and Periodicals              , NEWS DEALERS/NEWSSTANDS,600,17586
MODGPC17587,29-Nov-11,Print and Advertising              , ADVERTISING SERVICES,864,17587
MODGPC17588,29-Nov-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"1,680.00",17588
MODGPC17589,16-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"3,525.60",17589
MODGPC17590,16-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"3,525.60",17590
MODGPC17591,16-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"3,525.60",17591
MODGPC17592,22-Nov-11,Print and Advertising              , ADVERTISING SERVICES,961.2,17592
MODGPC17593,25-Nov-11,Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,"1,500.00",17593
MODGPC17594,16-Nov-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"1,311.60",17594
MODGPC17595,14-Nov-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,917.7,17595
MODGPC17596,17-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,259.64",17596
MODGPC17597,30-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,660.36,17597
MODGPC17598,25-Nov-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,561.79,17598
MODGPC17599,25-Nov-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,561.79,17599
MODGPC17600,14-Nov-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,802.2,17600
MODGPC17601,23-Sep-11,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,645.77,17601
MODGPC17602,24-Nov-11,Mail Order / Direct Selling        , CATALOG MERCHANT,672.84,17602
MODGPC17603,10-Nov-11,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"2,640.00",17603
MODGPC17604,21-Nov-11,Miscellaneous Industrial/Commercial, TESTING LABS (NON-MEDICAL),530.4,17604
MODGPC17605,15-Nov-11,Leisure Activities                 , RECREATION SERVICES,950,17605
MODGPC17606,15-Nov-11,Leisure Activities                 , RECREATION SERVICES,995,17606
MODGPC17607,15-Nov-11,Leisure Activities                 , RECREATION SERVICES,567,17607
MODGPC17608,25-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,597.6,17608
MODGPC17609,25-Nov-11,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,594,17609
MODGPC17610,25-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,997.2,17610
MODGPC17611,25-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,592.2,17611
MODGPC17612,25-Nov-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"1,005.12",17612
MODGPC17613,25-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,921.6,17613
MODGPC17614,21-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,986.4,17614
MODGPC17615,21-Nov-11,Leisure Activities                 , RECREATION SERVICES,"1,555.00",17615
MODGPC17616,15-Nov-11,Building Services                  , SPEC CONTRACTORS - DEFAULT,625.75,17616
MODGPC17617,17-Nov-11,Miscellaneous Industrial/Commercial, TOOL HIRE,524.75,17617
MODGPC17618,25-Nov-11,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,519.31,17618
MODGPC17619,14-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,505.64,17619
MODGPC17620,23-Nov-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS",525,17620
MODGPC17621,21-Nov-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,660,17621
MODGPC17622,22-Nov-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",525.3,17622
MODGPC17623,22-Nov-11,Building Services                  , SPEC CONTRACTORS - DEFAULT,585.91,17623
MODGPC17624,16-Nov-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"1,712.16",17624
MODGPC17625,16-Nov-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"1,141.20",17625
MODGPC17626,18-Nov-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"1,525.20",17626
MODGPC17627,18-Nov-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,768.76,17627
MODGPC17628,30-Nov-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"1,950.00",17628
MODGPC17629,21-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,688.00",17629
MODGPC17630,29-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,928.58,17630
MODGPC17631,29-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,555.05,17631
MODGPC17632,22-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"2,160.60",17632
MODGPC17633,23-Nov-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"3,960.00",17633
MODGPC17634,26-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,663.24,17634
MODGPC17635,25-Nov-11,Building Services                  , ELECTRICAL CONTRACTORS,504.91,17635
MODGPC17636,15-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,"2,031.45",17636
MODGPC17637,22-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"2,088.00",17637
MODGPC17638,28-Nov-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,584.05,17638
MODGPC17639,18-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,670.75,17639
MODGPC17640,16-Nov-11,Miscellaneous Industrial/Commercial, TOOL HIRE,922.03,17640
MODGPC17641,16-Nov-11,Miscellaneous Industrial/Commercial, TOOL HIRE,819.22,17641
MODGPC17642,22-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,501.02,17642
MODGPC17643,22-Nov-11,General Retail and Wholesale       , DISCOUNT STORES,551.96,17643
MODGPC17644,30-Nov-11,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY","1,213.44",17644
MODGPC17645,25-Nov-11,General Retail and Wholesale       , ELECTRONICS STORES,"3,782.84",17645
MODGPC17646,17-Nov-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"2,442.20",17646
MODGPC17647,25-Nov-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"85,892.61",17647
MODGPC17648,25-Nov-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"58,614.12",17648
MODGPC17649,25-Nov-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"16,599.18",17649
MODGPC17650,28-Nov-11,Mail Order / Direct Selling        , CATALOG MERCHANT,"89,698.12",17650
MODGPC17651,29-Nov-11,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,838.8,17651
MODGPC17652,17-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"3,763.80",17652
MODGPC17653,14-Nov-11,Telecommunication Services         , CABLE/PAY TV SERVICES,780,17653
MODGPC17654,26-Nov-11,Telecommunication Services         , CABLE/PAY TV SERVICES,599.04,17654
MODGPC17655,26-Nov-11,Telecommunication Services         , CABLE/PAY TV SERVICES,"1,223.04",17655
MODGPC17656,16-Nov-11,General Retail and Wholesale       , ELECTRONICS STORES,702,17656
MODGPC17657,18-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"1,632.00",17657
MODGPC17658,19-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,932.94,17658
MODGPC17659,15-Nov-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"2,268.60",17659
MODGPC17660,28-Nov-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,976.44,17660
MODGPC17661,17-Nov-11,Professional Services              , MISC PERSONAL SERV - DEF,810,17661
MODGPC17662,24-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"3,784.16",17662
MODGPC17663,18-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,396.94",17663
MODGPC17664,28-Nov-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",517.2,17664
MODGPC17665,22-Nov-11,General Retail and Wholesale       , WOMENS ACCESS/SPECIALTY,"1,069.98",17665
MODGPC17666,18-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"1,392.05",17666
MODGPC17667,23-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,733.32,17667
MODGPC17668,24-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,731.3,17668
MODGPC17669,18-Nov-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,581.54,17669
MODGPC17670,21-Nov-11,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,734.75,17670
MODGPC17671,28-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"1,500.00",17671
MODGPC17672,21-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"1,130.58",17672
MODGPC17673,16-Nov-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"1,410.00",17673
MODGPC17674,16-Nov-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"2,532.00",17674
MODGPC17675,22-Nov-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,840,17675
MODGPC17676,22-Nov-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"7,190.00",17676
MODGPC17677,30-Nov-11,Leisure Activities                 , CAMPER TRAILER DEALER,"1,972.20",17677
MODGPC17678,18-Nov-11,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,707.88,17678
MODGPC17679,15-Nov-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"10,476.00",17679
MODGPC17680,15-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,"1,995.00",17680
MODGPC17681,21-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"2,302.98",17681
MODGPC17682,22-Nov-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,839.58,17682
MODGPC17683,24-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,440.00",17683
MODGPC17684,21-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"2,040.00",17684
MODGPC17685,24-Nov-11,General Retail and Wholesale       , HARDWARE STORES,922.75,17685
MODGPC17686,24-Nov-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,739.2,17686
MODGPC17687,25-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,921.12,17687
MODGPC17688,25-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,992.22,17688
MODGPC17689,25-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,636,17689
MODGPC17690,17-Nov-11,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,697.82,17690
MODGPC17691,22-Nov-11,General Retail and Wholesale       , HARDWARE STORES,502.51,17691
MODGPC17692,23-Nov-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"1,458.31",17692
MODGPC17693,24-Nov-11,Mail Order / Direct Selling        , CATALOG MERCHANT,"2,766.55",17693
MODGPC17694,24-Nov-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"3,617.46",17694
MODGPC17695,21-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"3,834.40",17695
MODGPC17696,21-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"1,480.13",17696
MODGPC17697,22-Nov-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,554.4,17697
MODGPC17698,21-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,871.75,17698
MODGPC17699,26-Nov-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"1,393.64",17699
MODGPC17700,24-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,950,17700
MODGPC17701,25-Nov-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,993.6,17701
MODGPC17702,30-Nov-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,850.08,17702
MODGPC17703,20-Nov-11,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,811.09,17703
MODGPC17704,24-Nov-11,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,629.51,17704
MODGPC17705,30-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,500,17705
MODGPC17706,16-Nov-11,General Retail and Wholesale       , TENT AND AWNING SHOPS,999.7,17706
MODGPC17707,16-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"1,636.80",17707
MODGPC17708,23-Nov-11,General Retail and Wholesale       , SHOE STORES,"1,279.32",17708
MODGPC17709,22-Nov-11,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",660,17709
MODGPC17710,22-Nov-11,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",660,17710
MODGPC17711,24-Nov-11,General Retail and Wholesale       , WOMENS ACCESS/SPECIALTY,"5,000.00",17711
MODGPC17712,25-Nov-11,General Retail and Wholesale       , WOMENS ACCESS/SPECIALTY,"4,995.84",17712
MODGPC17713,15-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,990,17713
MODGPC17714,15-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,722.54,17714
MODGPC17715,22-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,960,17715
MODGPC17716,28-Nov-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,752.45,17716
MODGPC17717,28-Nov-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,966.6,17717
MODGPC17718,28-Nov-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,585.08,17718
MODGPC17719,22-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,926.21,17719
MODGPC17720,03-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,926.21,17720
MODGPC17721,28-Nov-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,507,17721
MODGPC17722,16-Nov-11,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,623.4,17722
MODGPC17723,15-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,949.25,17723
MODGPC17724,23-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,280.00",17724
MODGPC17725,22-Nov-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"1,728.00",17725
MODGPC17726,22-Nov-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"1,710.00",17726
MODGPC17727,22-Nov-11,Leisure Activities                 , RECREATION SERVICES,880,17727
MODGPC17728,23-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,768.02,17728
MODGPC17729,15-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"1,310.65",17729
MODGPC17730,15-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,888.41,17730
MODGPC17731,29-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,950.00",17731
MODGPC17732,25-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,590.64,17732
MODGPC17733,30-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,770,17733
MODGPC17734,24-Nov-11,Miscellaneous Industrial/Commercial," PAINT, VARNISHES & SUPPLIES",620.4,17734
MODGPC17735,23-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"2,539.20",17735
MODGPC17736,16-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"2,626.80",17736
MODGPC17737,23-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,545.62,17737
MODGPC17738,17-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,538.74,17738
MODGPC17739,24-Nov-11,Auto Rental                        ,Auto Rental                        ,688.75,17739
MODGPC17740,28-Nov-11,Auto Rental                        ,Auto Rental                        ,956.44,17740
MODGPC17741,15-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"4,612.80",17741
MODGPC17742,15-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"1,418.14",17742
MODGPC17743,15-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"4,999.20",17743
MODGPC17744,22-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"3,000.00",17744
MODGPC17745,22-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"2,777.92",17745
MODGPC17746,24-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,817.24,17746
MODGPC17747,24-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,552.79,17747
MODGPC17748,22-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,033.28",17748
MODGPC17749,15-Nov-11,Mail Order / Direct Selling        , CATALOG MERCHANT,"1,919.97",17749
MODGPC17750,17-Nov-11,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY","1,813.11",17750
MODGPC17751,24-Nov-11,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,990.41,17751
MODGPC17752,15-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,832.08,17752
MODGPC17753,15-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,642.36,17753
MODGPC17754,15-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"2,143.22",17754
MODGPC17755,11-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,995.4,17755
MODGPC17756,11-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,782.1,17756
MODGPC17757,23-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,584.8,17757
MODGPC17758,30-Nov-11,Miscellaneous Industrial/Commercial, TOOL HIRE,"1,284.00",17758
MODGPC17759,21-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"3,684.24",17759
MODGPC17760,28-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,525.34,17760
MODGPC17761,14-Nov-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"2,367.28",17761
MODGPC17762,14-Nov-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,851.4,17762
MODGPC17763,14-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,511.59",17763
MODGPC17764,14-Nov-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"6,353.38",17764
MODGPC17765,14-Nov-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"3,447.81",17765
MODGPC17766,14-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,913.2,17766
MODGPC17767,25-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,182.04",17767
MODGPC17768,29-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"1,211.50",17768
MODGPC17769,24-Nov-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,510,17769
MODGPC17770,16-Nov-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"2,841.66",17770
