Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Business & Skills Group - RDA Transition and Closures,HEART OF ENGLAND FINE FOODS LTD,1046658,46427.44, -Grants - Current - Other,SY1 3TG,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",CRAIG HASSALL,1046659,312.00, -Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Legal Services",ADECCO UK LTD,1046660,678.29, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Mobile Phones,Finance & Commercial Group - Finance Group,VODAFONE LTD,1046662,26.81, -Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2012,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,ELAN COMPUTING LTD,1046663,5708.82, -ICT Maintenance & Upkeep,EC1R 3DR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Maintenance,Finance & Commercial Group - Commercial Directorate,M J FERGUSON LTD,1046664,152.62, -Maintenance,CM12 0BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1046665,649.94, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Business & Skills,ADECCO UK LTD,1046666,994.79, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",STERNBERG REED,1046667,3814.03, -Criminal Law and Prosecution Work,IG11 8DN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,IT Software Licences,"Legal, People & Communications Group - Innovation Capability Team",PHONOGRAPHIC PERFORMANCE LTD,1046668,131.36, -IT Software Licences,W1F 9DE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Communications Directorate",ADECCO UK LTD,1046669,690.59, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Grant in Aid - Current -Other,Business & Skills Group - RDA Transition and Closures,ADVANTAGE WEST MIDLANDS,1046670,1000000.00, -Grant in Aid - Current -Other,B7 4BN,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Communications Directorate",ADECCO UK LTD,1046671,691.24, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Other Staff Costs,Finance & Commercial Group - Finance Group,RCUK SHARED SERVICES CENTRE LTD,1046672,7096.26, -Other Staff Costs,SN2 1FF,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Conference Facilities (Programme),Knowledge and Innovation Group - Research Base,THE ROYAL SOCIETY,1046673,1450.00, -Hire of Conference Facilities (Programme),SW1Y 5AG,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/02/2012,Other Telephone Costs,Business & Skills Group - Skills,PREMIERE CONFERENCING IRELAND LTD,1046675,25.16, -Other Telephone Costs,Ireland,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Purchase of Completed Research,Business & Skills Group - Skills Directorate,SKILLS FUNDING AGENCY,1046677,550000.00, -Purchase of Completed Research,CV1 2WT,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Purchase of Completed Research,Business & Skills Group - Skills Directorate,BMG RESEARCH (TRADING DIV OF BOSTOCK MARKETING GROUP LTD),1046678,46000.00, -Purchase of Completed Research,B7 4AX,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Professional Training,"Legal, People & Communications Group - Legal Services",NATIONAL SCHOOL OF GOVERNMENT,1046681,1105.00, -Professional Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Professional Training,"Legal, People & Communications Group - Legal Services",NATIONAL SCHOOL OF GOVERNMENT,1046681,215.00, -Professional Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2012,PPM (Project & Programme Management) Training,Market Frameworks - Consumer and Competition Policy,NATIONAL SCHOOL OF GOVERNMENT,1046682,400.00, -PPM (Project & Programme Management) Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2012,Other Training Costs,Finance & Commercial Group - Commercial Directorate,NATIONAL SCHOOL OF GOVERNMENT,1046683,925.00, -Other Training Costs,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Sponsorship Support,ESBR - Analysis Directorate,ROYAL INSTITUTE OF CHARTERED SURVEYORS,1046684,35198.62, -Sponsorship Support,CV4 8JE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1046685,112.28, -Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1046686,240.61, -Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Conference Facilities,Market Frameworks - Consumer and Competition Policy,ITSA LTD,1046687,1339.20, -Hire of Conference Facilities,SS15 6TH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Business & Skills Group - RDA Transition and Closures,WELCOME TO YORKSHIRE,1046689,495100.44, -Grants - Current - Other,LS11 5DL,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Capital Grants to Private Sector - Own Asset Creation,Business & Skills Group - RDA Transition and Closures,WELCOME TO YORKSHIRE,1046689,48445.20, -Capital Grants to Private Sector - Own Asset Creation,LS11 5DL,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Business & Skills Group - RDA Transition and Closures,NORTH WEST AEROSPACE ALLIANCE,1046691,79773.58, -Grants - Current - Other,BB9 9BT,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2012,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Finance Group,ALLEN LANE LTD,1046692,6060.00, -Hire of Agency Staff (Professional/Management),BN11 2BW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2012,Conference and Exhibition Services,Market Frameworks - Europe Trade & International Directorate,WILTON PARK INTERNATIONAL CONFERENCES,1046693,18992.00, -Conference and Exhibition Services,BN44 3DZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Human Resources",MORGAN LAW PARTNERS LLP,1046694,1744.08, -Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1046695,-6455.48, -Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1046695,5000000.00, -Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Contract Cleaning,Finance & Commercial Group - Commercial Directorate,CONSULTANT CLEANERS LTD,1046696,420.07, -Contract Cleaning,WF16 0NF,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Contract Cleaning,Finance & Commercial Group - Commercial Directorate,CONSULTANT CLEANERS LTD,1046696,204.87, -Contract Cleaning,WF16 0NF,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Business & Skills Group - Enterprise Directorate,NACUE UK LTD,1046698,189335.00, -Grants - Current - Other,E2 8AA,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Conference Facilities,Finance & Commercial Group - Commercial Directorate,BAXTERSTOREY LTD,1046699,36111.00, -Hire of Conference Facilities,RG6 1PT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Consultancy Advice Provided From Third Parties,Market Frameworks - Labour Market,HM REVENUE & CUSTOMS,1046700,23588.50, -Consultancy Advice Provided From Third Parties,BN12 4XH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,THE CLOUD NETWORKS LTD,1046701,618.62, -Standard Desktop Plus Services,AL1 3TF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Catering Services (Programme),Knowledge and Innovation Group - Research Base,CALLY B LTD,1046702,5000.00, -Catering Services (Programme),SW6 1QJ,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,CITY OF YORK COUNCIL,1046703,134442.00, -Grants - Current - Other,YO1 7DU,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,ICT Infrastructure Specific Service,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1046704,9860.00, -ICT Infrastructure Specific Service,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hospitality - UK (Programme),Knowledge and Innovation Group - Research Base,UBIQUS UK LTD T/A WESTMINSTER SONUS COMMUNICATIONS,1046705,478.08, -Hospitality - UK (Programme),EC4A 1LD,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/02/2012,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",CARDIFF & VALE COLLEGE,1046706,1800.00, -Leadership & People Management Training,CF3 1XZ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Recoveries Account,Corporate Payments,UKTI OMIS SERVICE,1046707,1776.00,Recoveries Account,CF3 0LW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,NOTTINGHAMSHIRE COUNTY COUNCIL,1046708,20719.00, -Grants - Current - Other,NG2 7QP,LOC,,,Grants
