Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Hire of Reprographic Equipment,Legal Services - Legal Services,RICOH UK LTD,1065678,741.31, - Hire of Reprographic Equipment,NN4 7YB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Hire of Reprographic Equipment,Legal Services - Legal Services,RICOH UK LTD,1065680,357.16, - Hire of Reprographic Equipment,NN4 7YB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Taxis,Government Office for Science - Government Office for Science,GROSVENOR CARS,1065681,18.4, - Taxis,NE6 5DE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Taxis,Government Office for Science - Government Office for Science,GROSVENOR CARS,1065681,3.31, - Taxis,NE6 5DE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,BROOK STREET (UK) LTD,1065682,617.84, - Hire of Agency Staff (Professional/Management),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1065684,314.5, - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Other Training Costs,"Strategy, Analysis and Better Regulation - Analysis Directorate",MDP,1065685,695, - Other Training Costs,LL57 4BP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Leadership & People Management Training,"People, Communications and Effectiveness Group - Human Resources",WORLD TRADEGROUP LTD,1065686,434.5, - Leadership & People Management Training,SE1 0NW,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Secondees (not paid directly),Shareholder Executive - Shareholder Executive,NAVIGANT CONSULTING (EUROPE) LTD,1065688,9000, - Secondees (not paid directly),EC2V 5HA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Gas,Finance & Commercial Group - Commercial Directorate,E-ON UK ENERGY SERVICES LTD,1065689,64.21, - Gas,CV4 8LG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Other Training Costs,"Strategy, Analysis and Better Regulation - DG & Group Support",THE WHITEHALL AND INDUSTRY GROUP,1065690,77, - Other Training Costs,SW1H 9EX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Electricity,Finance & Commercial Group - Commercial Directorate,E-ON UK ENERGY SERVICES LTD,1065691,685.86, - Electricity,CV4 8LG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,E-ON UK ENERGY SERVICES LTD,1065693,720, - Electricity (Programme),CV4 8LG,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Service Charges,Finance & Commercial Group - Commercial Directorate,JACOBS E&C LTD,1065694,905.17, - Service Charges,TS18 3HR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Buildings Insurance,Finance & Commercial Group - Commercial Directorate,JACOBS E&C LTD,1065694,2720.58, - Buildings Insurance,TS18 3HR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Hire of Reprographic Equipment,Market Frameworks - Market Frameworks DG,RICOH UK LTD,1065695,697.35, - Hire of Reprographic Equipment,NN4 7YJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Hire of Reprographic Equipment,Market Frameworks - Market Frameworks DG,RICOH UK LTD,1065695,346.11, - Hire of Reprographic Equipment,NN4 7YJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Gas (Programme),Finance & Commercial Group - Commercial Directorate,CORONA ENERGY RETAIL 4 LTD,1065696,148.67, - Gas (Programme),WD17 1JW,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Hire of Reprographic Equipment,Office of Manpower Economics - Office of Manpower Economics,RICOH UK LTD,1065697,1641.49, - Hire of Reprographic Equipment,NN4 7YJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Gas (Programme),Finance & Commercial Group - Commercial Directorate,CORONA ENERGY RETAIL 4 LTD,1065698,83.79, - Gas (Programme),WD17 1JW,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,OPUS ENERGY LTD,1065699,10310.15, - Other Accommodation Charges (Programme),OX2 7JF,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Hire of Reprographic Equipment,Legal Services - Legal Services,RICOH UK LTD,1065700,298.7, - Hire of Reprographic Equipment,NN4 7YB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Gas,Finance & Commercial Group - Commercial Directorate,CORONA ENERGY RETAIL 4 LTD,1065701,586.78, - Gas,WD17 1JW,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Financial Advice and Services,Shareholder Executive - Shareholder Executive,GOVERNMENT ACTUARYS DEPARTMENT,1065703,7881.3, - Financial Advice and Services,EC4A 1AB,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Gas (Programme),Finance & Commercial Group - Commercial Directorate,CORONA ENERGY RETAIL 4 LTD,1065705,859.04, - Gas (Programme),WD17 1JW,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Gas (Programme),Finance & Commercial Group - Commercial Directorate,CORONA ENERGY RETAIL 4 LTD,1065705,45.79, - Gas (Programme),WD17 1JW,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Other Printing and Stationery Costs,Finance & Commercial Group - Finance Group,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LTD,1065706,15.49, - Other Printing and Stationery Costs,SS14 3AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Water (Programme),Finance & Commercial Group - Commercial Directorate,THAMES WATER UTILITIES LTD,1065707,111.58, - Water (Programme),SN38 2TW,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Water (Programme),Finance & Commercial Group - Commercial Directorate,THAMES WATER UTILITIES LTD,1065707,136.45, - Water (Programme),SN38 2TW,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Accommodation Rentals (Programme),Finance & Commercial Group - Commercial Directorate,CB RICHARD ELLIS,1065711,282000, - Accommodation Rentals (Programme),EC4M 7HP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Accommodation Rentals (Programme),Finance & Commercial Group - Commercial Directorate,PEILL & COMPANY LTD,1065712,19500, - Accommodation Rentals (Programme),LA9 4DZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Service Charges (Programme),Finance & Commercial Group - Commercial Directorate,PEILL & COMPANY LTD,1065712,2500, - Service Charges (Programme),LA9 4DZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Technical Programme Support Services,"Strategy, Analysis and Better Regulation - BRDO",R H ENVIRONMENTAL LTD,1065716,5000, - Technical Programme Support Services,SA44 5WX,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Electricity,Finance & Commercial Group - Commercial Directorate,SCOTTISH AND SOUTHERN ENERGY PLC,1065733,0.8, - Electricity,PO9 5JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Hire of Conference Facilities,Finance & Commercial Group - Commercial Directorate,BAXTERSTOREY LTD,1065735,4166.66, - Hire of Conference Facilities,RG6 1PT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Hire of Conference Facilities,Finance & Commercial Group - Commercial Directorate,BAXTERSTOREY LTD,1065735,676, - Hire of Conference Facilities,RG6 1PT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Hire of Conference Facilities,Finance & Commercial Group - Commercial Directorate,BAXTERSTOREY LTD,1065735,2448.32, - Hire of Conference Facilities,RG6 1PT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1065737,101.02, - Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Catering Services,Finance & Commercial Group - Commercial Directorate,BAXTERSTOREY LTD,1065741,51066.65, - Catering Services,RG6 1PT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Maintenance,Finance & Commercial Group - Commercial Directorate,LONDON FIRE & EMERGENCY PLANNING,1065743,260, - Maintenance,SE1 0LL,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Maintenance,Finance & Commercial Group - Commercial Directorate,BAXTERSTOREY LTD,1065744,1118, - Maintenance,RG6 1PT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT INTERNATIONAL UK,1065745,82.62, - Courier Services,BL0 9GR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT INTERNATIONAL UK,1065745,66.88, - Courier Services,BL0 9GR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Cash Expenditure during the Year - Other Programme Provisions,Business & Skills Group - Advanced Manufacturing Services,SINTONS SOLICITORS,1065746,3376.3, - Cash Expenditure during the Year - Other Programme Provisions,NE4 6DB,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Grants - Current - Other,Business & Skills Group - Business & Skills,UK TRADE & INVESTMENT,1065747,4000000, - Grants - Current - Other,CF3 OLW,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,DESIGNAPLANT LTD,1065748,40, - Other Accommodation Charges (Programme),SG3 6JN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,IT Services (Programme),Business & Skills Group - Skills Directorate,GRADUATE PROSPECTS LTD (A SUBSIDIARY OF HECSU),1065749,20071, - IT Services (Programme),M13 9EP,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/28/2012,Grants - Current - Other,Business & Skills Group - Enterprise Directorate,SMALL FIRMS ENTERPRISE DEVELOPMENT INITIATIVE LTD,1065750,55794, - Grants - Current - Other,DL5 6ZE,SME,,,Grants
