Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,On-Line Databases (Programme),Fair Markets Group Summary - Consumer and Competition Policy,ITSA LTD,1010490,"1,128.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,JAMES M DUNWELL,1009663,500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/11/2010,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal",JAMES RAE,1011670,"3,384.63"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal",JAMES RAE,1012183,"30,844.23"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Communications Directorate",JAMIE O COMMS LTD,1010472,"1,310.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2010,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Communications Directorate",JAMIE O COMMS LTD,1011092,"1,310.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Communications Directorate",JAMIE O COMMS LTD,1011778,"1,310.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2010,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Communications Directorate",JAMIE O COMMS LTD,1012392,"1,310.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2010,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Communications Directorate",JAMIE O COMMS LTD,1012996,"1,528.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/11/2010,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal",JOHN BOYLE & CO,1011675,652.52
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal",JOHN BOYLE & CO,1010320,"3,102.56"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Recruitment Consultancy Costs,Fair Markets Group Summary - Consumer and Competition Policy,JOHN CHURCHILL,1010662,677.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal",JONATHAN ASHLEY-NORMAN,1010788,"28,319.20"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Other Accommodation Charges (Programme),Finance & Commercial Group - Information and Workplace Strategies,K CLEANING SERVICES,1012282,"1,011.71"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2010,External Training,Finance & Commercial Group - Finance Group,KAPLAN FINANCIAL LTD,1012519,"2,809.72"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2010,External Training,Finance & Commercial Group - Finance Group,KAPLAN FINANCIAL LTD,1012519,"7,403.77"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Corporate Management Consultancy,"Innovation, Enterprise & Better Regulation Executive - Enterprise Directorate",KEMPSHOTT RESEARCH MANAGEMENT,1011017,"1,854.50"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/11/2010,ICT Maintenance & Upkeep,Finance & Commercial Group - Information and Workplace Strategies,KINGSTON COMMUNICATIONS,1012606,"2,750.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/11/2010,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal",KJB Partners Ltd,1011572,"1,518.10"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/11/2010,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal",KJB Partners Ltd,1011573,"1,683.09"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Financial Advice and Services,Finance & Commercial Group - Finance Group,KPMG LLP,1012268,"95,620.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,LAURA MCCAFFREY,1010736,"1,517.90"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group - Further Education,LEARNING AND SKILLS IMPROVEMENT SERVICE,1010712,"2,500,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2010,External Training,"Innovation, Enterprise & Better Regulation Executive - Enterprise Directorate",LEARNLAB LTD,1012603,"1,060.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/11/2010,Corporate Management Consultancy,"Innovation, Enterprise & Better Regulation Executive - Enterprise Directorate",LEARNLAB LTD,1012511,"3,036.60"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/11/2010,Publications,"Legal, People & Communications Group - Legal",LEXISNEXIS BUTTERWORTHS,1012854,529.46
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Publications,"Legal, People & Communications Group - Legal",LEXISNEXIS BUTTERWORTHS,1011476,663.35
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/11/2010,Publications,"Legal, People & Communications Group - Legal",LEXISNEXIS BUTTERWORTHS,1012854,"1,572.64"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/11/2010,InfoSource Desktop Information and Research Services,Finance & Commercial Group - Information and Workplace Strategies,LEXISNEXIS BUTTERWORTHS,1012513,"1,894.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/11/2010,Publications,"Legal, People & Communications Group - Legal",LEXISNEXIS BUTTERWORTHS,1012850,"2,264.85"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2010,InfoSource Desktop Information and Research Services,Finance & Commercial Group - Information and Workplace Strategies,LEXISNEXIS BUTTERWORTHS,1009286,"12,161.12"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/11/2010,InfoSource Desktop Information and Research Services,Finance & Commercial Group - Information and Workplace Strategies,LEXISNEXIS BUTTERWORTHS,1012515,"12,161.12"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Technical Advice / Services & Support,Fair Markets Group Summary - Consumer and Competition Policy,LGC LTD,1010500,"13,721.10"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Leadership & People Management Training,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",LIFE ACADEMY,1011854,583.74
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Leadership & People Management Training,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",LIFE ACADEMY,1009011,950
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/11/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group - Further Education,LIFELONG LEARNING UK (LLUK),1012886,"435,249.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Other IT Costs,"Innovation, Enterprise & Better Regulation Executive - Better Regulation Executive (BRE)",LIGHTMAKER UK LTD,1011371,"1,057.50"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/11/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary - Consumer and Competition Policy,LIVERPOOL CITY COUNCIL,1012905,"22,456.22"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2010,Payroll Services,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",LOGICA UK LTD,1012441,"3,544.98"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2010,Payroll Services,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",LOGICA UK LTD,1012440,"5,409.06"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/11/2010,Payroll Services,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",LOGICA UK LTD,1012445,"6,079.36"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2010,Payroll Services,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",LOGICA UK LTD,1012443,"8,802.11"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2010,Payroll Services,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",LOGICA UK LTD,1012442,"12,002.24"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Computer Equipment - Clearing,Finance & Commercial Group - Information and Workplace Strategies,LOGICA UK LTD,1010495,"12,167.96"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2010,Standard Desktop Plus Services,Finance & Commercial Group - Information and Workplace Strategies,LOGICA UK LTD,1011192,"27,523.93"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,ICT Business Specific Application Services,Finance & Commercial Group - Information and Workplace Strategies,LOGICA UK LTD,1010410,"39,505.54"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/11/2010,Economic Consultancy & Research,Strategic Policy Analysis - Strategic Policy Analysis,LSE ENTERPRISE LTD,1012865,"20,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal",LUPTON FAWCETT,1010977,"1,913.36"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2010,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal",LUPTON FAWCETT,1010993,"3,610.50"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Maintenance,Finance & Commercial Group - Information and Workplace Strategies,M J FERGUSON LTD,1012182,551.48
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2010,Leased Buildings - Clearing,Finance & Commercial Group - Information and Workplace Strategies,M J FERGUSON LTD,1013074,"66,602.51"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/11/2010,Maintenance of IT Equipment,"Legal, People & Communications Group - Communications Directorate",MANAGED INFORMATION TECHNOLOGIES LTD T/A BEAVER SOLUTIONS,1012780,"4,944.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2010,Mail and Messenger Contract Costs,Finance & Commercial Group - Information and Workplace Strategies,MANPOWER UK LTD,1010920,774.13
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/11/2010,Mail and Messenger Contract Costs,Finance & Commercial Group - Information and Workplace Strategies,MANPOWER UK LTD,1011727,774.13
