Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,16/06/2010,Agency Staff,Finance and Corporate Services,ALPINE RESOURCING LTD,5106137862,"20,368.33"
Communities & Local Government,DCLG,16/06/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106137899,749.56
Communities & Local Government,DCLG,16/06/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106137901,707.91
Communities & Local Government,DCLG,16/06/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106137903,739.15
Communities & Local Government,DCLG,16/06/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106137906,723.53
Communities & Local Government,DCLG,16/06/2010,Conferences,Finance and Corporate Services,PSCA INTERNATIONAL LTD,5106137744,705.00
Communities & Local Government,DCLG,16/06/2010,Hospitalty,Housing and Planning,MITIE CATERING SERVICES LTD,2100191687,"2,767.21"
Communities & Local Government,DCLG,16/06/2010,Hospitalty,Regions and Communities,MITIE CATERING SERVICES LTD,2100191688,608.77
Communities & Local Government,DCLG,16/06/2010,Hospitalty,Regions and Communities,MITIE CATERING SERVICES LTD,2100191690,13.18
Communities & Local Government,DCLG,16/06/2010,Hospitalty,Communities Group,MITIE CATERING SERVICES LTD,2100191689,626.26
Communities & Local Government,DCLG,16/06/2010,Hospitalty,Communities Group,MITIE CATERING SERVICES LTD,2100191690,688.71
Communities & Local Government,DCLG,16/06/2010,Hospitalty,"Local Gov & Reg(LG DEL,AME, RfR2)",MITIE CATERING SERVICES LTD,2100191690,84.19
Communities & Local Government,DCLG,16/06/2010,Hospitalty,Human Resources,MITIE CATERING SERVICES LTD,2100191687,54.93
Communities & Local Government,DCLG,16/06/2010,"IT - PC, Network & Hardware",Finance and Corporate Services,STERIA LIMITED,5106137785,"9,773.51"
Communities & Local Government,DCLG,16/06/2010,"IT - PC, Network & Hardware",Communities Group,STERIA LIMITED,5106015589,"1,420.91"
Communities & Local Government,DCLG,16/06/2010,"IT - PC, Network & Hardware",Communities Group,STERIA LIMITED,5106137702,"9,984.30"
Communities & Local Government,DCLG,16/06/2010,IT Maintenance,Finance and Corporate Services,STERIA LIMITED,5106135945,"3,684.14"
Communities & Local Government,DCLG,16/06/2010,IT Maintenance,Finance and Corporate Services,STERIA LIMITED,5106135947,"390,088.50"
Communities & Local Government,DCLG,16/06/2010,Legal Fees,Communities Group,DENTON WILDE SAPTE LLP,5106137870,"1,719.17"
Communities & Local Government,DCLG,16/06/2010,Legal Fees,Communities Group,DENTON WILDE SAPTE LLP,5106137872,591.67
Communities & Local Government,DCLG,16/06/2010,Legal Fees,Communities Group,DENTON WILDE SAPTE LLP,5106137936,648.68
Communities & Local Government,DCLG,16/06/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,2100191761,"-3,648.70"
Communities & Local Government,DCLG,16/06/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106135130,"3,648.70"
Communities & Local Government,DCLG,16/06/2010,Current Grants to Non Profit Bodies,Communities Group,OXFORDSHIRE COMMUNITY VOL ACTION,2100191685,"149,875.00"
Communities & Local Government,DCLG,16/06/2010,Printers,Communities Group,STERIA LIMITED,5106137721,"1,666.40"
Communities & Local Government,DCLG,16/06/2010,IT Consumables,Housing and Planning,BANNER BUSINESS SUPPLIES LTD,5106137643,671.25
Communities & Local Government,DCLG,16/06/2010,Government Procurement Card (expense),"Local Gov & Reg(LG DEL,AME, RfR2)",DCLG GOVERNMENT PROCUREMENT CARD,1000002089,522.88
Communities & Local Government,DCLG,16/06/2010,Publishing,Communities Group,REDHOUSE LANE COMMUNICATIONS LTD,5106137915,"2,525.00"
Communities & Local Government,DCLG,16/06/2010,Publishing,Communities Group,RIMA DESIGN LTD,5106136625,"1,325.00"
Communities & Local Government,DCLG,16/06/2010,Publishing,Strategic Future Unit,RIMA DESIGN LTD,5106136602,740.00
Communities & Local Government,DCLG,16/06/2010,Research,Finance and Corporate Services,OFFICE FOR NATIONAL STATISTICS,5106136880,"608,449.00"
Communities & Local Government,DCLG,16/06/2010,Training,Housing and Planning,HIGHGATE HOUSE,5106137888,"2,086.87"
Communities & Local Government,DCLG,16/06/2010,Training,Housing and Planning,HIGHGATE HOUSE,5106137938,"3,589.90"
Communities & Local Government,DCLG,16/06/2010,Training,Finance and Corporate Services,SAP (UK) LTD,2100191759,-790.00
Communities & Local Government,DCLG,16/06/2010,Training,Finance and Corporate Services,SAP (UK) LTD,2100191760,-790.00
Communities & Local Government,DCLG,16/06/2010,Training,Finance and Corporate Services,SAP (UK) LTD,5106137021,790.00
Communities & Local Government,DCLG,16/06/2010,Training,Finance and Corporate Services,SAP (UK) LTD,5106137022,790.00
Communities & Local Government,DCLG,16/06/2010,Training,Communities Group,NATIONAL SCHOOL OF GOVERNMENT,5106137980,"2,650.00"
Communities & Local Government,DCLG,16/06/2010,Training,Communities Group,MTC TRAINING SOLUTIONS,5106136882,595.00
Communities & Local Government,DCLG,16/06/2010,Training,Human Resources,NATIONAL SCHOOL OF GOVERNMENT,5106137535,"2,280.00"
Communities & Local Government,DCLG,16/06/2010,Training,Human Resources,NATIONAL SCHOOL OF GOVERNMENT,5106137540,"2,500.00"
Communities & Local Government,DCLG,16/06/2010,Vehicle hire,Communities Group,GOVERNMENT CAR & DESPATCH AGENCY,5106137968,"2,832.14"
Communities & Local Government,DCLG,16/06/2010,Vehicle hire,Communities Group,GOVERNMENT CAR & DESPATCH AGENCY,5106137984,"2,990.42"
Communities & Local Government,DCLG,16/06/2010,Capital Grant from EC to Local Authority DEL,Communities Group,ROCHDALE MBC,7500029020,"-1,680.00"
Communities & Local Government,DCLG,16/06/2010,Telephone call costs,Finance and Corporate Services,DAMOVO UK LTD,5106137943,"66,936.23"
Communities & Local Government,DCLG,16/06/2010,Telephone call costs,Communities Group,BABCOCK CRITICAL SERVICES LTD,5106137589,"1,560.41"
Communities & Local Government,DCLG,16/06/2010,Stationery,Housing and Planning,BANNER BUSINESS SUPPLIES LTD,5106137643,146.57
Communities & Local Government,DCLG,16/06/2010,Stationery,Housing and Planning,NEOPOST LTD,5106137886,"5,000.00"
Communities & Local Government,DCLG,16/06/2010,Grant in Aid Resource DEL RAB A,Housing and Planning,COMMISSION FOR ARCH & THE BUILT ENV,2100191686,"346,316.00"
Communities & Local Government,DCLG,16/06/2010,Services provided by other Govt Orgs,Housing and Planning,VALUATION OFFICE AGENCY,5106137911,"48,586.00"
Communities & Local Government,DCLG,16/06/2010,EU Gts (Cap) to Prvt/Sec Persons & NPISH,Communities Group,ROCHDALE BOROUGH CHAMBER,7500029040,"-4,350.00"
Communities & Local Government,DCLG,16/06/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,HOMES & COMMUNITIES AGENCY,2100191678,"39,259,159.00"
Communities & Local Government,DCLG,16/06/2010,Steady State Service Provision,Housing and Planning,I B M UK LTD,5106137856,"213,781.85"
Communities & Local Government,DCLG,16/06/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,2100191748,-810.75
Communities & Local Government,DCLG,16/06/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,2100191750,"-25,744.25"
Communities & Local Government,DCLG,16/06/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106137992,"25,744.25"
Communities & Local Government,DCLG,16/06/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106138003,810.75
Communities & Local Government,DCLG,16/06/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,2100191758,"-13,794.36"
Communities & Local Government,DCLG,16/06/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106136213,"13,794.36"
Communities & Local Government,DCLG,16/06/2010,Management Consultancy,Communities Group,MOTT MACDONALD LTD,5106137947,"644,509.01"
Communities & Local Government,DCLG,16/06/2010,HR Consultancy,"Local Gov & Reg(LG DEL,AME, RfR2)",ROCKPOOLS PEOPLE & PERFORMANCE,5106137574,"1,816.18"
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,2100191835,-697.07
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106137201,697.07
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106138045,557.66
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106138048,885.22
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106138065,724.95
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106138068,671.48
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106138069,557.66
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106138073,914.73
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106138076,557.66
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106138078,916.12
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Housing and Planning,CAPITA RESOURCING LTD,5106138039,"9,200.25"
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Finance and Corporate Services,DAMOVO UK LTD,5106138178,"4,207.68"
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106138104,"1,692.05"
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106138093,"1,744.58"
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106138037,"12,137.81"
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106138043,"1,533.38"
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106138046,"4,248.71"
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106138054,"1,751.22"
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106138056,"4,472.34"
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106138064,"9,424.97"
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106138139,"3,842.25"
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106138072,712.45
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Communities Group,CAPITA RESOURCING LTD,5106138041,"2,300.09"
Communities & Local Government,DCLG,17/06/2010,Agency Staff,"Local Gov & Reg(LG DEL,AME, RfR2)",CAPITA RESOURCING LTD,5106138058,"2,143.20"
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Human Resources,CAPITA RESOURCING LTD,5106138049,"2,875.11"
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Human Resources,CAPITA RESOURCING LTD,5106138061,"7,011.23"
Communities & Local Government,DCLG,17/06/2010,Agency Staff,Human Resources,CAPITA RESOURCING LTD,5106138062,"5,063.66"
Communities & Local Government,DCLG,17/06/2010,Conferences,Communities Group,ENTIUM LTD,5106137895,"1,500.00"
Communities & Local Government,DCLG,17/06/2010,Hospitalty,Housing and Planning,MITIE CATERING SERVICES LTD,2100191772,"1,342.21"
Communities & Local Government,DCLG,17/06/2010,Hospitalty,Finance and Corporate Services,MITIE CATERING SERVICES LTD,2100191773,100.30
Communities & Local Government,DCLG,17/06/2010,Hospitalty,Communities Group,MITIE CATERING SERVICES LTD,2100191772,517.35
Communities & Local Government,DCLG,17/06/2010,Hospitalty,Communities Group,MITIE CATERING SERVICES LTD,2100191773,688.37
Communities & Local Government,DCLG,17/06/2010,Hospitalty,"Local Gov & Reg(LG DEL,AME, RfR2)",MITIE CATERING SERVICES LTD,2100191773,181.57
Communities & Local Government,DCLG,17/06/2010,IT Maintenance,Finance and Corporate Services,STERIA LIMITED,5106138026,"88,368.23"
Communities & Local Government,DCLG,17/06/2010,Legal Fees,Communities Group,DENTON WILDE SAPTE LLP,5106138010,"1,556.66"
Communities & Local Government,DCLG,17/06/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106137369,"1,866.37"
Communities & Local Government,DCLG,17/06/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106138031,"34,655.66"
Communities & Local Government,DCLG,17/06/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106138035,"34,655.66"
Communities & Local Government,DCLG,17/06/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106138176,"3,876.90"
Communities & Local Government,DCLG,17/06/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106138182,"3,648.70"
Communities & Local Government,DCLG,17/06/2010,Travel and Subsistence Account,Communities Group,GOVERNMENT CAR & DESPATCH AGENCY,5106138152,"3,395.42"
Communities & Local Government,DCLG,17/06/2010,Travel and Subsistence Account,Communities Group,CORNWALL COUNTY FIRE BRIGADE,5106138008,652.00
Communities & Local Government,DCLG,17/06/2010,Office Machinery Rental,Housing and Planning,OCE FINANCE,5106138130,"1,310.78"
Communities & Local Government,DCLG,17/06/2010,Professional services,"Local Gov & Reg(LG DEL,AME, RfR2)",GOVT ACTUARYS DEPARTMENT,5106138147,"35,541.28"
Communities & Local Government,DCLG,17/06/2010,Rent,Communities Group,CORNWALL COUNTY FIRE BRIGADE,5106138008,"1,650.00"
Communities & Local Government,DCLG,17/06/2010,Support services,Communities Group,FLAGSHIP TRAINING LIMITED,5106138173,710.12
Communities & Local Government,DCLG,17/06/2010,Training,Housing and Planning,HILTON BASINGSTOKE,5106138074,"2,501.28"
Communities & Local Government,DCLG,17/06/2010,Telecoms equipment (non-capitalised),Communities Group,AIRWAVE SOLUTIONS LTD,2100191801,"-28,908.00"
Communities & Local Government,DCLG,17/06/2010,Telecoms equipment (non-capitalised),Communities Group,AIRWAVE SOLUTIONS LTD,5106137186,"28,908.00"
Communities & Local Government,DCLG,17/06/2010,Electricity,Communities Group,SCOTTISH & SOUTHERN ENERGY,5106137972,"8,150.99"
Communities & Local Government,DCLG,17/06/2010,Web Services,Communities Group,EBB&FLOW,5106138027,"5,875.00"
Communities & Local Government,DCLG,17/06/2010,Services provided by other Govt Orgs,Communities Group,ACEVO,5106138024,"17,625.00"
Communities & Local Government,DCLG,17/06/2010,Purchase of Consultancy Services,Finance and Corporate Services,PINSENT MASONS LLP,2300001653,"-3,404.31"
Communities & Local Government,DCLG,17/06/2010,Purchase of Consultancy Services,Communities Group,LONDON FIRE & EMERG PLANNING AUTH,2100191905,"44,650.00"
Communities & Local Government,DCLG,17/06/2010,Purchase of Consultancy Services,Communities Group,LONDON FIRE & EMERG PLANNING AUTH,2300001644,"-44,650.00"
Communities & Local Government,DCLG,17/06/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106137994,"12,597.05"
Communities & Local Government,DCLG,17/06/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106137997,"6,521.25"
Communities & Local Government,DCLG,17/06/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106137999,992.88
Communities & Local Government,DCLG,17/06/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106138001,"18,130.25"
Communities & Local Government,DCLG,17/06/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106138180,"25,744.25"
Communities & Local Government,DCLG,17/06/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106137860,"9,456.40"
Communities & Local Government,DCLG,17/06/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106137986,"4,269.60"
Communities & Local Government,DCLG,17/06/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106138013,"7,124.59"
Communities & Local Government,DCLG,17/06/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106138017,"2,820.98"
Communities & Local Government,DCLG,17/06/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106138155,"9,097.20"
Communities & Local Government,DCLG,17/06/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106138161,"13,794.36"
Communities & Local Government,DCLG,17/06/2010,IT Consultancy,Communities Group,DIGIRATI LTD,5106138165,592.20
Communities & Local Government,DCLG,17/06/2010,Management Consultancy,Housing and Planning,HOMES & COMMUNITIES AGENCY,5106138163,"8,543.32"
Communities & Local Government,DCLG,17/06/2010,Management Consultancy,Communities Group,ACTICA CONSULTING LTD,5106138145,"13,522.42"
Communities & Local Government,DCLG,17/06/2010,HR Consultancy,Communities Group,DIGIRATI LTD,5106137858,531.30
Communities & Local Government,DCLG,17/06/2010,HR Consultancy,Human Resources,DODS PARLIAMENTARY COMM  LTD,5106138029,564.00
Communities & Local Government,DCLG,17/06/2010,Property/Estates Consultancy,Housing and Planning,WYATT CARRUTHERS JEBB LTD,5106134090,667.99
Communities & Local Government,DCLG,18/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106138250,575.81
Communities & Local Government,DCLG,18/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106138252,575.81
Communities & Local Government,DCLG,18/06/2010,Agency Staff,Finance and Corporate Services,DAMOVO UK LTD,5106138253,"2,232.50"
Communities & Local Government,DCLG,18/06/2010,Agency Staff,Finance and Corporate Services,OPEN SPACES LTD,5106138171,"1,043.40"
Communities & Local Government,DCLG,18/06/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106138229,"1,212.48"
Communities & Local Government,DCLG,18/06/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106138230,"1,072.38"
Communities & Local Government,DCLG,18/06/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106138236,"1,426.45"
Communities & Local Government,DCLG,18/06/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106138237,"1,177.00"
Communities & Local Government,DCLG,18/06/2010,Agency Staff,Communities Group,MORGAN HUNT PUBLIC SECTOR LTD,5106138240,"1,380.40"
Communities & Local Government,DCLG,18/06/2010,Agency Staff,Communities Group,MORGAN HUNT PUBLIC SECTOR LTD,5106138262,"1,329.65"
Communities & Local Government,DCLG,18/06/2010,Catering,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106138220,"12,931.77"
Communities & Local Government,DCLG,18/06/2010,Conferences,Housing and Planning,*OCEAN MEDIA GROUP LTD,2100191769,"5,757.64"
Communities & Local Government,DCLG,18/06/2010,"IT - PC, Network & Hardware",Housing and Planning,DANWOOD GROUP LTD,5106138282,"1,947.21"
Communities & Local Government,DCLG,18/06/2010,"IT - PC, Network & Hardware",Finance and Corporate Services,STERIA LIMITED,5106137756,"2,052.92"
Communities & Local Government,DCLG,18/06/2010,Legal Fees,Housing and Planning,H M LAND REGISTRY,5106138111,984.00
Communities & Local Government,DCLG,18/06/2010,Travel and Subsistence Account,Finance and Corporate Services,VENN GROUP,5106138244,"1,888.40"
Communities & Local Government,DCLG,18/06/2010,Travel and Subsistence Account,Finance and Corporate Services,VENN GROUP,5106138246,553.06
Communities & Local Government,DCLG,18/06/2010,Travel and Subsistence Account,Finance and Corporate Services,VENN GROUP,5106138248,"1,510.72"
Communities & Local Government,DCLG,18/06/2010,Travel and Subsistence Account,Finance and Corporate Services,REDFERN TRAVEL LIMITED,2100191799,454.21
Communities & Local Government,DCLG,18/06/2010,Travel and Subsistence Account,"Local Gov & Reg(LG DEL,AME, RfR2)",HAYS TRAVEL,5106138241,799.50
