Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,16/09/2011,Food and clothing,Air Command,COTSWOLD OUTDOOR LTD,SN16 9SH,844663,Cost of purchasing and repairing clothing,15184.15
Ministry of Defence,Ministry of Defence,23/09/2011,"Transporation of personnel, freight and travel expenses",Land Forces,ROYAL BRITISH LEGION INDUSTRIES LTD,ME20 7NL,163489,Military short term detached duty,15181.6
Ministry of Defence,Ministry of Defence,09/09/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,841838,Consumption of medical dental and veterinary inventory,15180.99
Ministry of Defence,Ministry of Defence,15/09/2011,Payment of utilities,Defence Infrastructure Organisation ,BUNDESWEHR DIENSTLEISTUNGSZENTRUM,,5000062401,Utilities consumed - gas,15147.1
Ministry of Defence,Ministry of Defence,08/09/2011,Purchase of general transport equipment,Defence Equipment & Support,AEBI SCHMIDT UK LIMITED,PE2 6GP,841389,Transport other asset - in year capital addition,15132
Ministry of Defence,Ministry of Defence,09/09/2011,Purchase of inventory and services ,Defence Equipment & Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,841927,Consumption of engineering and technical inventory,15111
Ministry of Defence,Ministry of Defence,07/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,841031,Movement of service personnel,15100.64
Ministry of Defence,Ministry of Defence,23/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,847671,Equipment support project costs,15046.5
Ministry of Defence,Ministry of Defence,19/09/2011,Purchase of inventory and services ,Land Forces,UNIPART GROUP LIMITED,B37 7YE,845670,Cost of other material consumed,15038.69
Ministry of Defence,Ministry of Defence,08/09/2011,Food and clothing,Defence Equipment & Support,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,5000062161,Cost of food services,14975.73
Ministry of Defence,Ministry of Defence,07/09/2011,"Transporation of personnel, freight and travel expenses",Central TLB,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,841250,Military short term detached duty,14975.5
Ministry of Defence,Ministry of Defence,14/09/2011,Estate management,Navy Command,SODEXO LTD,M50 0AL,843898,Estate + facilities management services - accommodation inventory + service,14916
Ministry of Defence,Ministry of Defence,19/09/2011,Food and clothing,Defence Infrastructure Organisation ,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,5000062561,Cost of food services,14835.7
Ministry of Defence,Ministry of Defence,01/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,838357,Equipment support non-project costs,14823.43
Ministry of Defence,Ministry of Defence,14/09/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,843442,Consumption of medical dental and veterinary inventory,14792.71
Ministry of Defence,Ministry of Defence,02/09/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,RH1 1RX,839140,Utilities consumed - gas,14788.43
Ministry of Defence,Ministry of Defence,20/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,DAVID BROWN GEAR SYSTEMS LTD,HD3 5DD,845803,Equipment support project costs,14769.3
Ministry of Defence,Ministry of Defence,12/09/2011,Preparation of land & buildings for disposal,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,842482,Works in aid of disposal,14727.89
Ministry of Defence,Ministry of Defence,22/09/2011,Purchase of inventory and services ,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,846876,Cost of other material consumed,14681.99
Ministry of Defence,Ministry of Defence,07/09/2011,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,841013,Utilities consumed - heating oil,14656.59
Ministry of Defence,Ministry of Defence,06/09/2011,Fuel for military use,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,839964,Oil and lubricants consumed excluding those from the inventory system,14642.76
Ministry of Defence,Ministry of Defence,28/09/2011,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,849305,Cost of clothing and textile services received,14625.04
Ministry of Defence,Ministry of Defence,16/09/2011,Food and clothing,Land Forces,COTSWOLD OUTDOOR LTD,SN16 9SH,844663,Cost of purchasing and repairing clothing,14571.14
Ministry of Defence,Ministry of Defence,20/09/2011,Estate management,Air Command,SODEXO LTD,M50 0AL,846042,Estate + facilities management services - accommodation inventory + service,14509.47
Ministry of Defence,Ministry of Defence,22/09/2011,IT and communication services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,847020,Information technology services,14490
Ministry of Defence,Ministry of Defence,21/09/2011,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Cost of claims/compensation and related expenses against MOD,14472.93
Ministry of Defence,Ministry of Defence,08/09/2011,Estate management,Land Forces,SODEXO LTD,M50 0AL,841759,Estate + facilities management services - accommodation inventory + service,14375.61
Ministry of Defence,Ministry of Defence,19/09/2011,IT and communication services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,845385,Information technology services,14370
Ministry of Defence,Ministry of Defence,05/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,CM1 1QW,839235,Equipment support project costs,14336.82
Ministry of Defence,Ministry of Defence,23/09/2011,Medical treatment & stores and welfare services,Land Forces,SERVICES SOUND & VISION CORPORATION,SL9 8TN,847871,Welfare services including sports equipment and ministers of religion.,14334
Ministry of Defence,Ministry of Defence,02/09/2011,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,839171,Cost of other material consumed,14297.78
Ministry of Defence,Ministry of Defence,27/09/2011,"Transporation of personnel, freight and travel expenses",Air Command,TUI HELLAS S.A.,,5000063133,Movement of service personnel,14249.5
Ministry of Defence,Ministry of Defence,13/09/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,842934,Consumption of medical dental and veterinary inventory,14248.99
Ministry of Defence,Ministry of Defence,15/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,844379,Equipment support project costs,14156.8
Ministry of Defence,Ministry of Defence,19/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,EATON AEROSPACE LIMITED,PO14 4QA,845295,Equipment support non-project costs,14150
Ministry of Defence,Ministry of Defence,14/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SUPPORT GROUP  (DSG),SP11 8HT,843585,Equipment support project costs,14093.89
Ministry of Defence,Ministry of Defence,22/09/2011,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,846779,Works services - excluding United States forces/NATO + married quarters,14084.4
Ministry of Defence,Ministry of Defence,28/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,849184,Equipment support project costs,14025.33
Ministry of Defence,Ministry of Defence,28/09/2011,"Transporation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,849284,Military short term detached duty,14022.8
Ministry of Defence,Ministry of Defence,12/09/2011,Estate management,Defence Equipment & Support,VT FLAGSHIP LTD,PO6 4PR,842912,Estate + facilities management services - accommodation inventory + service,13987.63
Ministry of Defence,Ministry of Defence,28/09/2011,Purchase of inventory and services ,Defence Equipment & Support,NHS LOGISTICS AUTHORITY,DE55 4QJ,2E+11,Consumption of medical dental and veterinary inventory,13941.96
Ministry of Defence,Ministry of Defence,15/09/2011,Research and development,Defence Equipment & Support,B M T DEFENCE SERVICES LTD,BA2 3DQ,844021,Research and development at the pre main gate stage of a project,13888.9
Ministry of Defence,Ministry of Defence,02/09/2011,Research and development,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,838865,Research and development at the pre main gate stage of a project,13850
Ministry of Defence,Ministry of Defence,20/09/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,845696,Consumption of medical dental and veterinary inventory,13837.4
Ministry of Defence,Ministry of Defence,20/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,AVIATION REQUIREMENTS LTD,DT9 4JW,845721,Equipment support non-project costs,13755.12
Ministry of Defence,Ministry of Defence,12/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,AVIATION REQUIREMENTS LTD,DT9 4JW,842407,Equipment support project costs,13750
Ministry of Defence,Ministry of Defence,22/09/2011,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,846876,Cost of other material consumed,13718.07
Ministry of Defence,Ministry of Defence,15/09/2011,Estate management,Central TLB,SERCO LIMITED,RG27 9UY,844421,Works - estate management,13695.52
Ministry of Defence,Ministry of Defence,23/09/2011,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,847488,Cost of other material consumed,13681.59
Ministry of Defence,Ministry of Defence,15/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,844385,Equipment support project costs,13619.27
Ministry of Defence,Ministry of Defence,29/09/2011,Fuel for military use,Central TLB,PACE FUELCARE LIMITED,TW20 9AB,849956,Oil and lubricants consumed excluding those from the inventory system,13592.4
Ministry of Defence,Ministry of Defence,12/09/2011,Fuel for military use,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,842596,Cost of ground diesel fuel consumed,13586.4
Ministry of Defence,Ministry of Defence,05/09/2011,Purchase of inventory and services ,Land Forces,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,839399,Cost of other material consumed,13584.74
Ministry of Defence,Ministry of Defence,09/09/2011,Design services and minor equipment purchases,Air Command,MEGGITT (UK) LIMITED,PO15 5SH,842100,Equipment support project costs,13562.54
Ministry of Defence,Ministry of Defence,14/09/2011,Building maintenance and accommodation stores,Defence Equipment & Support,CLEANING AND PAPER DISPOSABLES  PLC,HU5 1SG,843566,Building maintenance accommodation inventory,13544.4
Ministry of Defence,Ministry of Defence,05/09/2011,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,839322,Feasibility studies covering concept/assessment phase costs,13542.83
Ministry of Defence,Ministry of Defence,16/09/2011,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,844636,Cost of other material consumed,13502.69
Ministry of Defence,Ministry of Defence,05/09/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,RH1 1RX,839756,Utilities consumed - gas,13492.91
Ministry of Defence,Ministry of Defence,22/09/2011,Estate management,Land Forces,VEOLIA ES (UK) LIMITED,WS11 9JY,847318,Estate + facilities management services - accommodation inventory + service,13490
Ministry of Defence,Ministry of Defence,26/09/2011,Payment of utilities,Defence Infrastructure Organisation ,SWALEC GAS LIMITED,PO9 5JB,848452,Utilities consumed - electricity,13454.05
Ministry of Defence,Ministry of Defence,23/09/2011,Food and clothing,Defence Infrastructure Organisation ,AVENANCE PLC,SK11 6ET,847390,Cost of food services,13438.21
Ministry of Defence,Ministry of Defence,29/09/2011,Medical treatment & stores and welfare services,Land Forces,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,849658,Medical health services,13405.08
Ministry of Defence,Ministry of Defence,19/09/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,845269,Raw materials and consumable engineering and technical fiscal inventory purchased,13404.52
Ministry of Defence,Ministry of Defence,29/09/2011,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,850186,Cost of other material consumed,13371.67
Ministry of Defence,Ministry of Defence,14/09/2011,Purchase of inventory and services ,Land Forces,NHS LOGISTICS AUTHORITY,DE55 4QJ,2E+11,Consumption of medical dental and veterinary inventory,13363.56
Ministry of Defence,Ministry of Defence,16/09/2011,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,845046,Utilities consumed - electricity,13268.51
Ministry of Defence,Ministry of Defence,09/09/2011,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,841884,Transport other operating lease,13222.25
Ministry of Defence,Ministry of Defence,13/09/2011,Purchase of inventory and services ,Land Forces,OFFICE DEPOT UK LTD,SP10 4JZ,843274,Cost of other material consumed,13171.42
Ministry of Defence,Ministry of Defence,12/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,GU16 7EX,842425,Equipment support non-project costs,13163
Ministry of Defence,Ministry of Defence,05/09/2011,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,839292,Medical health services,13159.44
Ministry of Defence,Ministry of Defence,27/09/2011,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,848641,Cost of other material consumed,13156.64
Ministry of Defence,Ministry of Defence,09/09/2011,Fees for professional services,Defence Equipment & Support,AMEC ENVIRONMENT & INFRASTRUCTURE UK LIMITED,NE3 3PX,841859,Fees for professional services excluding legal fees,13147.6
Ministry of Defence,Ministry of Defence,23/09/2011,Food and clothing,Air Command,AVENANCE PLC,SK11 6ET,847390,Cost of food services,13144.87
Ministry of Defence,Ministry of Defence,08/09/2011,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,RH2 8BF,841465,Cost of other material consumed,13092.5
