Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Sub Contracted Work,Operations,HONEYWELL AEROSPACE YEOVIL,V - 9000128612 - 00097229,25450.00
Ministry of Defence,Ministry of Defence,08/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,HOULDER LTD,729928,51863.20
Ministry of Defence,Ministry of Defence,08/12/2010,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,HOULDER LTD,729928,64928.82
Ministry of Defence,United Kingdom Hydrographic Office,08/12/2010,Raw Material/ Finished Goods,Print & Supply,Howard Smith Paper Group Ltd,2000052006,44501.48
Ministry of Defence,Ministry of Defence,17/12/2010,Fees for professional services,Land Forces,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,734203,2004345.00
Ministry of Defence,Ministry of Defence,20/12/2010,Fees for professional services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,734890,109489.11
Ministry of Defence,Ministry of Defence,17/12/2010,Fees for professional services,Navy Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,734203,79907.00
Ministry of Defence,Ministry of Defence,17/12/2010,Fees for professional services,Central TLB,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,734203,75290.00
Ministry of Defence,Ministry of Defence,17/12/2010,Fees for professional services,Air Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,734203,61668.00
Ministry of Defence,Ministry of Defence,20/12/2010,IT and communication services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,734890,1230018.89
Ministry of Defence,Ministry of Defence,16/12/2010,IT and communication services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,733536,70282.83
Ministry of Defence,Ministry of Defence,08/12/2010,IT and communication services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,729930,43914.48
Ministry of Defence,Ministry of Defence,14/12/2010,IT and communication services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,732291,43347.66
Ministry of Defence,Ministry of Defence,02/12/2010,IT and communication services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,727723,28088.00
Ministry of Defence,Ministry of Defence,08/12/2010,IT and communication services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,729932,24830.69
Ministry of Defence,Ministry of Defence,23/12/2010,IT and communication services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,736659,8558.23
Ministry of Defence,Ministry of Defence,01/12/2010,IT and communication services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,727099,8530.01
Ministry of Defence,Ministry of Defence,02/12/2010,Purchase of information and communications technology,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,727723,1587682.00
Ministry of Defence,Ministry of Defence,23/12/2010,Purchase of information and communications technology,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,736659,435816.00
Ministry of Defence,Ministry of Defence,08/12/2010,Purchase of information and communications technology,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,729930,23547.75
Ministry of Defence,Ministry of Defence,03/12/2010,Purchase of inventory and services ,Defence Equipment & Support,HS MARSTON AEROSPACE LTD,728300,67954.80
Ministry of Defence,Ministry of Defence,13/12/2010,Purchase of inventory and services ,Defence Equipment & Support,HS MARSTON AEROSPACE LTD,731664,39724.35
Ministry of Defence,Ministry of Defence,15/12/2010,Rent and rates,Defence Estates,HUNTINGDONSHIRE DISTRICT COUNCIL,732868,52563.28
Ministry of Defence,Ministry of Defence,17/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,HYDRASUN LIMITED,734206,38915.44
Ministry of Defence,Ministry of Defence,17/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,HYDRAULICS INTERNATIONAL INC,3000004984,77814.38
Ministry of Defence,Ministry of Defence,23/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,736664,21158.05
Ministry of Defence,Ministry of Defence,16/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,733539,11953.70
Ministry of Defence,Ministry of Defence,20/12/2010,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,734892,956369.85
Ministry of Defence,Ministry of Defence,22/12/2010,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,736056,89394.83
Ministry of Defence,Ministry of Defence,16/12/2010,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,733539,71945.07
Ministry of Defence,Ministry of Defence,09/12/2010,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,730501,26230.87
Ministry of Defence,Ministry of Defence,23/12/2010,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,736664,9481.52
Ministry of Defence,Ministry of Defence,15/12/2010,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,732869,1684.44
Ministry of Defence,Met Office,08/12/2010,Equipment Maintenance,Technology,Ibm United Kingdom Ltd,301308,30213.33
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Contracted out Office Services,Corporate,ICS COMPUTING LIMITED,V - 9000128576 - 00097666,22083.33
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Other Services & Office costs,Corporate,ICS COMPUTING LIMITED,V - 9000128576 - 00097666,141.57
Ministry of Defence,Ministry of Defence,10/12/2010,Purchase of inventory and services ,Defence Equipment & Support,IDIS LTD,731091,73062.68
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Sub Contracted Work,Operations,IMPERIAL COLLEGE LONDON,V - 9000128575 - 00097338,54818.00
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Sub Contracted Work,Operations,IMPERIAL COLLEGE LONDON,V - 9000128575 - 00097339,54818.00
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Sub Contracted Work,Operations,IMPERIAL COLLEGE LONDON,V - 9000128575 - 00097341,53941.00
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Sub Contracted Work,Operations,IMPERIAL COLLEGE LONDON,V - 9000128575 - 00097321,53063.00
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Sub Contracted Work,Operations,IMPERIAL COLLEGE LONDON,V - 9000128575 - 00097340,53063.00
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Sub Contracted Work,Operations,IMPERIAL COLLEGE LONDON,V - 9000128575 - 00097319,37895.34
Ministry of Defence,Defence Science and Technology Laboratory,21/12/2010,Sub Contracted Work,Operations,IMPERIAL COLLEGE LONDON,V - 9000128661 - 00097823,36000.00
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Sub Contracted Work,Operations,"IMPERIAL COLLEGE OF SCIENCE, TECH & MED",V - 9000128724 - 00097939,35000.00
Ministry of Defence,Ministry of Defence,14/12/2010,Purchase of buildings and military equipment ,Defence Estates,Industriebau Wernigerode,Cash Office 21,433792.40
Ministry of Defence,Ministry of Defence,16/12/2010,IT and communication services,Defence Estates,INFOTECH ENTERPRISES EUROPE LTD,733541,52900.00
Ministry of Defence,Ministry of Defence,09/12/2010,IT and communication services,Defence Equipment & Support,INGRES EUROPE LIMITED,730504,375352.00
Ministry of Defence,United Kingdom Hydrographic Office,09/12/2010,Computer maintenance & hire,ICT Delivery Business Group,Ingres Europe Ltd,2000052028,138281.83
Ministry of Defence,Ministry of Defence,15/12/2010,IT and communication services,Central TLB,INHOUSE IT SUPPORT LTD,732872,22026.00
Ministry of Defence,Ministry of Defence,30/12/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000047810,1009022.73
Ministry of Defence,Ministry of Defence,01/12/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,727112,234791.39
Ministry of Defence,Ministry of Defence,08/12/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000046752,203059.23
Ministry of Defence,Ministry of Defence,10/12/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,731097,200845.39
Ministry of Defence,Ministry of Defence,09/12/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000046812,49905.54
Ministry of Defence,Ministry of Defence,09/12/2010,Building maintenance and accommodation stores,Air Command,INVIRON LTD,730507,44389.73
Ministry of Defence,Ministry of Defence,17/12/2010,Estate management,Land Forces,ISS MEDICLEAN LIMITED,734215,123634.67
Ministry of Defence,Ministry of Defence,01/12/2010,Estate management,Air Command,ISS MEDICLEAN LIMITED,727114,29571.25
Ministry of Defence,Ministry of Defence,06/12/2010,Estate management,Air Command,ISS MEDICLEAN LIMITED,728796,29571.25
Ministry of Defence,Ministry of Defence,17/12/2010,Estate management,Central TLB,ISS MEDICLEAN LIMITED,734215,28317.30
Ministry of Defence,Ministry of Defence,17/12/2010,Food and clothing,Land Forces,ISS MEDICLEAN LIMITED,734215,411174.00
Ministry of Defence,Ministry of Defence,17/12/2010,Food and clothing,Central TLB,ISS MEDICLEAN LIMITED,734215,99314.44
Ministry of Defence,Ministry of Defence,01/12/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004920,248064.36
Ministry of Defence,Ministry of Defence,08/12/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004947,2880.32
Ministry of Defence,Ministry of Defence,08/12/2010,Food and clothing,Land Forces,ITURRI SA,3000004947,930.70
Ministry of Defence,Ministry of Defence,08/12/2010,Food and clothing,Air Command,ITURRI SA,3000004947,828.16
Ministry of Defence,Ministry of Defence,01/12/2010,Food and clothing,Air Command,ITURRI SA,3000004920,644.20
Ministry of Defence,Ministry of Defence,09/12/2010,Food and clothing,Land Forces,ITURRI SA,3000004955,560.49
Ministry of Defence,Ministry of Defence,09/12/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004955,354.48
Ministry of Defence,Ministry of Defence,01/12/2010,Food and clothing,Land Forces,ITURRI SA,3000004920,335.28
Ministry of Defence,Ministry of Defence,09/12/2010,Food and clothing,Air Command,ITURRI SA,3000004955,185.34
Ministry of Defence,Ministry of Defence,08/12/2010,Food and clothing,Navy Command,ITURRI SA,3000004947,38.99
Ministry of Defence,Ministry of Defence,08/12/2010,Food and clothing,Defence Estates,ITURRI SA,3000004947,30.22
Ministry of Defence,Ministry of Defence,08/12/2010,Purchase of inventory and services ,Defence Equipment & Support,ITURRI SA,3000004947,405922.04
Ministry of Defence,Ministry of Defence,09/12/2010,Purchase of inventory and services ,Defence Equipment & Support,ITURRI SA,3000004955,315760.35
Ministry of Defence,Ministry of Defence,01/12/2010,Purchase of inventory and services ,Defence Equipment & Support,ITURRI SA,3000004920,311392.26
Ministry of Defence,Ministry of Defence,23/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,ITW LIMITED,736676,2676.18
Ministry of Defence,Ministry of Defence,23/12/2010,Purchase of inventory and services ,Defence Equipment & Support,ITW LIMITED,736676,42229.84
Ministry of Defence,Ministry of Defence,07/12/2010,International contributions,Central TLB,J. & S. FRANKLIN LTD,729386,320000.00
Ministry of Defence,Ministry of Defence,16/12/2010,Fees for professional services,Defence Estates,JACOBS U.K. LTD,733551,16416.00
Ministry of Defence,Ministry of Defence,16/12/2010,Fees for professional services,Defence Equipment & Support,JACOBS U.K. LTD,733551,6076.50
Ministry of Defence,Ministry of Defence,16/12/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,JACOBS U.K. LTD,733551,86729.84
Ministry of Defence,Ministry of Defence,16/12/2010,Purchase of buildings and military equipment ,Defence Estates,JACOBS U.K. LTD,733551,9930.00
Ministry of Defence,Ministry of Defence,02/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,JAMES FISHER MARINE   SERVICES LIMITED,727742,36401.34
Ministry of Defence,Ministry of Defence,07/12/2010,Estate management,Defence Equipment & Support,JAMES FISHER MARINE   SERVICES LIMITED,729387,60064.67
Ministry of Defence,Ministry of Defence,01/12/2010,IT and communication services,Defence Equipment & Support,JEDI SYSTEMS CONSULTANCY LIMITED,727122,21250.00
Ministry of Defence,Ministry of Defence,21/12/2010,IT and communication services,Air Command,JEPPESEN U.K. LIMITED,735575,65578.67
Ministry of Defence,Met Office,10/12/2010,Services,Technology,Jnt Association,301290,58925.76
Ministry of Defence,Ministry of Defence,06/12/2010,Purchase of inventory and services ,Defence Equipment & Support,JOHN LILLEY & GILLIE LIMITED,728804,47117.50
Ministry of Defence,Ministry of Defence,14/12/2010,Building maintenance and accommodation stores,Land Forces,JOSEPH GLEAVE & SON LTD,732308,83.06
Ministry of Defence,Ministry of Defence,17/12/2010,Building maintenance and accommodation stores,Air Command,JOSEPH GLEAVE & SON LTD,734225,16.10
Ministry of Defence,Ministry of Defence,10/12/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,731102,244982.61
Ministry of Defence,Ministry of Defence,09/12/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,730512,125719.66
Ministry of Defence,Ministry of Defence,01/12/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,727124,115751.34
Ministry of Defence,Ministry of Defence,13/12/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,731687,80774.41
Ministry of Defence,Ministry of Defence,14/12/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,732308,51783.13
Ministry of Defence,Ministry of Defence,30/12/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,737544,44651.86
Ministry of Defence,Ministry of Defence,23/12/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,736685,42588.05
Ministry of Defence,Ministry of Defence,03/12/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,728313,41133.15
Ministry of Defence,Ministry of Defence,02/12/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,727747,35566.95
Ministry of Defence,Ministry of Defence,15/12/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,732890,29903.75
Ministry of Defence,Ministry of Defence,24/12/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,737175,27071.76
Ministry of Defence,Ministry of Defence,17/12/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,734225,13283.49
Ministry of Defence,Ministry of Defence,17/12/2010,Purchase of inventory and services ,Land Forces,JOSEPH GLEAVE & SON LTD,734225,11883.66
Ministry of Defence,Ministry of Defence,17/12/2010,Purchase of inventory and services ,Command Joint Operations,JOSEPH GLEAVE & SON LTD,734225,10968.36
Ministry of Defence,Ministry of Defence,17/12/2010,Purchase of inventory and services ,Air Command,JOSEPH GLEAVE & SON LTD,734225,5478.88
Ministry of Defence,Ministry of Defence,03/12/2010,Purchase of inventory and services ,Land Forces,JOSEPH GLEAVE & SON LTD,728313,5097.59
Ministry of Defence,Ministry of Defence,14/12/2010,Purchase of inventory and services ,Command Joint Operations,JOSEPH GLEAVE & SON LTD,732308,3202.43
Ministry of Defence,Ministry of Defence,14/12/2010,Purchase of inventory and services ,Land Forces,JOSEPH GLEAVE & SON LTD,732308,2789.45
