Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Catering Services (Programme),Market Frameworks - Export Control Organisation,SPOILT FOR CHOICE LTD,1039929,171.6, -Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Catering Services (Programme),Market Frameworks - Export Control Organisation,SPOILT FOR CHOICE LTD,1039930,236.4, -Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,BRITISH GAS BUSINESS SERVICES LTD,1039931,176.74, -Electricity (Programme),GU15 3WA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,BRITISH GAS BUSINESS SERVICES LTD,1039932,58.23, -Electricity (Programme),GU15 3WA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,BRITISH GAS BUSINESS SERVICES LTD,1039933,581.06, -Electricity (Programme),GU15 3WA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,IDEAL CLEANING SERVICES LTD,1039934,34.28, -Other Accommodation Charges (Programme),NG8 5BX,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,DESIGNAPLANT LTD,1039935,48, -Other Accommodation Charges (Programme),SG3 6JN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Economic Consultancy & Research,ESBR - Analysis Directorate,ICF CONSULTING LTD T/A ICF INTERNATIONAL,1039937,52927, -Economic Consultancy & Research,WC2B 4AS,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Sponsorship Support,Business & Skills Group - Advanced Manufacturing Services,PPMA LTD,1039938,6857.14, -Sponsorship Support,SM6 9AA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Sponsorship Support,Business & Skills Group - Advanced Manufacturing Services,PPMA LTD,1039939,2880, -Sponsorship Support,SM6 9AA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,BROOK STREET (UK) LTD,1039940,682.56, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Hire of Reprographic Equipment,Finance & Commercial Group - Commercial Directorate,DANWOOD GROUP,1039941,174.26, -Hire of Reprographic Equipment,LN6 3DG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Hire of Reprographic Equipment,Finance & Commercial Group - Commercial Directorate,DANWOOD GROUP,1039942,174.26, -Hire of Reprographic Equipment,LN6 3DG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/11/2011,Other HR Consultancy,Business & Skills Group - RDA Transition and Closures,BADENOCH AND CLARK LTD,1039944,3000, -Other HR Consultancy,EC4V 4BG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Communications Directorate",BADENOCH AND CLARK LTD,1039945,1724.4, -Hire of Agency Staff (Professional/Management),EC4V 4BG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Communications Directorate",BADENOCH AND CLARK LTD,1039945,0.6, -Hire of Agency Staff (Professional/Management),EC4V 4BG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2011,Other Staff Costs (Programme),Finance & Commercial Group - Commercial Directorate,BADENOCH AND CLARK LTD,1039946,1097.55, -Other Staff Costs (Programme),EC4V 4BG,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,PPM (Project & Programme Management) Training,Finance & Commercial Group - Commercial Directorate,AIMS4CHANGE LTD,1039947,600, -PPM (Project & Programme Management) Training,CF3 2AD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,DR AYONA DATTA,1039948,750, -Research & Development Expenditure (Programme),WC2A 2AE,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Hire of Reprographic Equipment,Finance & Commercial Group - Commercial Directorate,DANWOOD GROUP,1039949,172.24, -Hire of Reprographic Equipment,LN6 3DG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Hire of Conference Facilities,Business & Skills Group - Enterprise Directorate,THE QUEEN ELIZABETH II CONFERENCE CENTRE,1039950,1827, -Hire of Conference Facilities,SW1P 3EE,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Rates,Finance & Commercial Group - Commercial Directorate,ABERDEEN CITY COUNCIL,1039951,3533.33, -Rates,AB23 8AQ,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,MANOLOTECH LTD,1039952,250, -Research & Development Expenditure (Programme),W2 4JL,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Hire of Agency Staff (Professional/Management),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,BROOK STREET (UK) LTD,1039953,1107.25, -Hire of Agency Staff (Professional/Management),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Mobile Phones,Market Frameworks - Export Control Organisation,VODAFONE LTD,1039954,20.68, -Mobile Phones,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Mobile Phones,Market Frameworks - Export Control Organisation,VODAFONE LTD,1039955,7.2, -Mobile Phones,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Mobile Phones,Market Frameworks - Export Control Organisation,VODAFONE LTD,1039956,12.79, -Mobile Phones,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Capital Grants - Other,Business & Skills Group - Economic Development Directorate,AIREDALE SPRINGS LTD,1039957,41250, -Capital Grants - Other,BD22 8HT,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Capital Grants - Other,Business & Skills Group - Economic Development Directorate,I-SOLUTIONS GLOBAL LTD T/A I-NEXUS,1039958,24000, -Capital Grants - Other,CV5 6UB,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Capital Grants - Other,Business & Skills Group - Economic Development Directorate,ADVISERPLUS BUSINESS SOLUTIONS LTD,1039959,75000, -Capital Grants - Other,CH62 3QX,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/11/2011,ICT Business Specific Application Services,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1039960,53161.38, -ICT Business Specific Application Services,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Professional Training,ESBR - Assistant Economists,NATIONAL SCHOOL OF GOVERNMENT,1039961,1210, -Professional Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/11/2011,Professional Training,Shareholder Executive - Shareholder Executive,NATIONAL SCHOOL OF GOVERNMENT,1039962,1350, -Professional Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/11/2011,On-Line Databases,Shareholder Executive - Shareholder Executive,COMPANIES HOUSE,1039963,15, -On-Line Databases,CF14 3UZ,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/11/2011,Static Line Rental,Finance & Commercial Group - Finance Group,BRITISH TELECOMMUNICATIONS plc (BT),1039964,93.56, -Static Line Rental,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Static Line Rental,Finance & Commercial Group - Finance Group,BRITISH TELECOMMUNICATIONS plc,1039965,11.36, -Static Line Rental,DH88 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Static Line Rental,Finance & Commercial Group - Finance Group,BRITISH TELECOMMUNICATIONS plc,1039966,11.36, -Static Line Rental,DH88 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Static Call Charges,Finance & Commercial Group - Finance Group,BRITISH TELECOMMUNICATIONS plc,1039966,0.04, -Static Call Charges,DH88 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1039967,-6158.22, -Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1039967,40000000, -Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/11/2011,Accelerated Development Programme/Fast Stream Training,ESBR - Assistant Economists,NATIONAL SCHOOL OF GOVERNMENT,1039968,1210, -Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Leadership & People Management Training,Business & Skills Group - Business & Skills,THE WHITEHALL AND INDUSTRY GROUP,1039969,1950, -Leadership & People Management Training,SW1H 9EX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc,1039970,70.27, -Telecommunications,DH88 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Other Training Costs,ESBR - Assistant Economists,UNIVERSITY COLLEGE LONDON,1039971,7500, -Other Training Costs,WC1E 6BT,,,,Administration
