Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Telecommunications,Finance & Commercial Group-Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1051214,13.50, -Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Telecommunications,Finance & Commercial Group-Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1051214,61.19, -Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/03/2012,Additions - Enterprise Equity Investments,Business & Skills Group-Enterprise Directorate,BERR EQUITY INVESTMENT PROGRAMMES (CAPITAL),1051215,463420.70, -Additions - Enterprise Equity Investments,SW1H 0ET,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/03/2012,Additions - Enterprise Equity Investments,Business & Skills Group-Enterprise Directorate,BERR EQUITY INVESTMENT PROGRAMMES (CAPITAL),1051215,566073.49, -Additions - Enterprise Equity Investments,SW1H 0ET,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/03/2012,Additions - Enterprise Equity Investments,Business & Skills Group-Enterprise Directorate,BERR EQUITY INVESTMENT PROGRAMMES (CAPITAL),1051215,47456.76, -Additions - Enterprise Equity Investments,SW1H 0ET,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/03/2012,Additions - Enterprise Equity Investments,Business & Skills Group-Enterprise Directorate,BERR EQUITY INVESTMENT PROGRAMMES (CAPITAL),1051215,41750.54, -Additions - Enterprise Equity Investments,SW1H 0ET,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/03/2012,Additions - Enterprise Equity Investments,Business & Skills Group-Enterprise Directorate,BERR EQUITY INVESTMENT PROGRAMMES (CAPITAL),1051215,123270.23, -Additions - Enterprise Equity Investments,SW1H 0ET,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Board Members and Chairmen's Fees,Knowledge and Innovation Group-Innovation,THE ASSOCIATION FOR GEOGRAPHIC INFORMATION (AGI),1051217,9660.00, -Board Members and Chairmen's Fees,EC3N 1LS,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Telecommunications,Finance & Commercial Group-Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1051218,13.50, -Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Telecommunications,Finance & Commercial Group-Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1051218,75.07, -Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Coaching,Market Frameworks-Labour Market,MCNEIL ROBERTSON DEVELOPMENT LTD,1051219,860.00, -Coaching,KT12 3AU,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Coaching,Market Frameworks-Labour Market,MCNEIL ROBERTSON DEVELOPMENT LTD,1051219,860.00, -Coaching,KT12 3AU,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Capital Grants - Other,Business & Skills Group-Economic Development Directorate,PYRECO LTD,1051220,72994.00, -Capital Grants - Other,TS10 4RF,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Recruitment Consultancy Costs,Knowledge and Innovation Group-Higher Education - Policy,CAPITA RESOURCING LTD,1051223,849.00, -Recruitment Consultancy Costs,DL1 9HN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group-Legal Services",JAMES RAE,1051224,3000.00, -Criminal Law and Prosecution Work,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Maintenance,Finance & Commercial Group-Commercial Directorate,COFELY LTD,1051227,902.14, -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Mobile Call Charges,Shareholder Executive-Shareholder Executive,VODAFONE LTD,1051228,4.90, -Mobile Call Charges,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Mobile Call Charges,Shareholder Executive-Shareholder Executive,VODAFONE LTD,1051229,4.54, -Mobile Call Charges,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Mobile Call Charges,Shareholder Executive-Shareholder Executive,VODAFONE LTD,1051230,0.11, -Mobile Call Charges,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Mobile Call Charges,Shareholder Executive-Shareholder Executive,VODAFONE LTD,1051230,6.30, -Mobile Call Charges,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Mobile Call Charges,Shareholder Executive-Shareholder Executive,VODAFONE LTD,1051231,9.08, -Mobile Call Charges,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Mobile Call Charges,Shareholder Executive-Shareholder Executive,VODAFONE LTD,1051231,2.17, -Mobile Call Charges,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Mobile Call Charges,Shareholder Executive-Shareholder Executive,VODAFONE LTD,1051232,4.60, -Mobile Call Charges,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Publications,"Legal, People & Communications Group-Legal Services",BLACKWELL UK LTD,1051233,241.99, -Publications,OX4 2PG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/03/2012,Central Telecommunications Services,Finance & Commercial Group-Commercial Directorate,GOVERNMENT PROCUREMENT SERVICE (BUYING SOLUTIONS),1051234,48735.22, -Central Telecommunications Services,L3 9PP,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/03/2012,Grants - Current - Other,Business & Skills Group-RDA Transition and Closures,THE CENTRE FOR LOW CARBON FUTURES,1051235,111355.00, -Grants - Current - Other,YO10 5NP,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Coaching,Finance & Commercial Group-Commercial Directorate,MARY-LOUISE CLARK ASSOCIATES LTD,1051236,2880.00, -Coaching,NW2 4LH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Other Overseas Travel & Subsistence (Programme),Knowledge and Innovation Group-Research Base,COLEG POWYS,1051237,2530.00, -Other Overseas Travel & Subsistence (Programme),LD1 5ES,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group-Legal Services",LAW ABSOLUTE LTD,1051238,1107.76, -Hire of Agency Staff (Professional/Management),WC2A 3LJ,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/03/2012,Consultancy Advice Provided From Third Parties,Market Frameworks-Labour Market,HM REVENUE & CUSTOMS,1051239,7576.43, -Consultancy Advice Provided From Third Parties,BN12 4XH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/03/2012,Consultancy Advice Provided From Third Parties,Market Frameworks-Labour Market,HM REVENUE & CUSTOMS,1051239,10984.53, -Consultancy Advice Provided From Third Parties,BN12 4XH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group-Legal Services",LAW ABSOLUTE LTD,1051240,1107.76, -Hire of Agency Staff (Professional/Management),WC2A 3LJ,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/03/2012,Capital Grants - Other,Business & Skills Group-Economic Development Directorate,NISSAN MOTOR MANUFACTURING (UK) LTD,1051241,1200000.00, -Capital Grants - Other,SR5 3NS,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Other Overseas Travel & Subsistence (Programme),Knowledge and Innovation Group-Research Base,BIRMINGHAM METROPOLITAN COLLEGE,1051242,2399.00, -Other Overseas Travel & Subsistence (Programme),B4 7PS,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Capital Grants - Other,Business & Skills Group-Economic Development Directorate,W H TILDESLEY LTD,1051243,89000.00, -Capital Grants - Other,WV13 2AN,SME,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Hotels (Programme),Knowledge and Innovation Group-Innovation,THE NATIONAL ENDOWMENT FOR SCIENCE TECHNOLOGY AND THE ARTS,1051244,44985.50, -Hotels (Programme),EC4A 1DE,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/03/2012,Other Overseas Travel & Subsistence,Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1051245,400.00, -Other Overseas Travel & Subsistence,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/03/2012,Other Overseas Travel & Subsistence,Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1051245,158.76, -Other Overseas Travel & Subsistence,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/03/2012,Other Overseas Travel & Subsistence,Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1051245,-400.00, -Other Overseas Travel & Subsistence,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/03/2012,Other Overseas Travel & Subsistence,Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1051245,420.62, -Other Overseas Travel & Subsistence,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/03/2012,Capital Grants - Other,Business & Skills Group-Economic Development Directorate,UNITED BISCUITS,1051247,231000.00, -Capital Grants - Other,UB4 8EE,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Capital Grants - Other,Business & Skills Group-Economic Development Directorate,SURVITEC GROUP LTD,1051248,51731.00, -Capital Grants - Other,CH41 1HQ,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Capital Grants - Other,Business & Skills Group-Economic Development Directorate,SANDY'S BAKEHOUSE LTD,1051249,19361.00, -Capital Grants - Other,M50 2SN,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Mobile Call Charges,Shareholder Executive-Shareholder Executive,VODAFONE LTD,1051251,5.33, -Mobile Call Charges,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive-Shareholder Executive,BROOK STREET (UK) LTD,1051252,905.34, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/03/2012,Mobile Call Charges,Shareholder Executive-Shareholder Executive,VODAFONE LTD,1051253,15.32, -Mobile Call Charges,RG14 5FF,,,,Administration
