Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,15/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,755644,71651.80
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Air Command,BOC LIMITED,755665,21705.73
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Command Joint Operations,BOC LIMITED,755665,1578.58
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,755665,49839.76
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Land Forces,BOC LIMITED,755665,4188.16
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Navy Command,BOC LIMITED,755665,436.21
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Air Command,BRITISH GAS TRADING LIMITED,755679,-16.09
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,755679,1068.53
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Defence Estates,BRITISH GAS TRADING LIMITED,755679,24170.25
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,755679,61383.72
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Air Command,BUNZL UK LIMITED,755685,5991.90
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Land Forces,BUNZL UK LIMITED,755685,31461.54
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Navy Command,BUNZL UK LIMITED,755685,88.89
Ministry of Defence,Ministry of Defence,15/02/2011,Fuel for military use,Defence Estates,CALOR GAS LIMITED,755690,44358.85
Ministry of Defence,Ministry of Defence,15/02/2011,Fuel for military use,Land Forces,CALOR GAS LIMITED,755690,38585.90
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Defence Estates,CALOR GAS LIMITED,755690,6977.84
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Land Forces,CALOR GAS LIMITED,755690,406.19
Ministry of Defence,Ministry of Defence,15/02/2011,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,755693,3595.39
Ministry of Defence,Ministry of Defence,15/02/2011,Estate management,Air Command,CANON (UK) LIMITED,755693,1201.95
Ministry of Defence,Ministry of Defence,15/02/2011,Estate management,Land Forces,CANON (UK) LIMITED,755693,2045.92
Ministry of Defence,Ministry of Defence,15/02/2011,General services and support,Air Command,CANON (UK) LIMITED,755693,1727.60
Ministry of Defence,Ministry of Defence,15/02/2011,General services and support,Navy Command,CANON (UK) LIMITED,755693,191.35
Ministry of Defence,Ministry of Defence,15/02/2011,IT and communication services,Air Command,CANON (UK) LIMITED,755693,258.01
Ministry of Defence,Ministry of Defence,15/02/2011,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,755693,259.92
Ministry of Defence,Ministry of Defence,15/02/2011,IT and communication services,Land Forces,CANON (UK) LIMITED,755693,194.53
Ministry of Defence,Ministry of Defence,15/02/2011,Miscellaneous Administration Costs,Land Forces,CANON (UK) LIMITED,755693,974.51
Ministry of Defence,Ministry of Defence,15/02/2011,Miscellaneous Administration Costs,Navy Command,CANON (UK) LIMITED,755693,2462.40
Ministry of Defence,Ministry of Defence,15/02/2011,Payments on behalf of Defence Support Group,Central TLB,CANON (UK) LIMITED,755693,610.52
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,755693,2915.46
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,755693,10843.63
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,755693,16754.38
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Defence Estates,CANON (UK) LIMITED,755693,3346.31
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,755693,10373.32
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,755693,1023.55
Ministry of Defence,Ministry of Defence,15/02/2011,Rental of plant and machinery,Air Command,CANON (UK) LIMITED,755693,87.28
Ministry of Defence,Ministry of Defence,15/02/2011,Rental of plant and machinery,Defence Equipment & Support,CANON (UK) LIMITED,755693,553.89
Ministry of Defence,Ministry of Defence,15/02/2011,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,755693,2067.58
Ministry of Defence,Ministry of Defence,15/02/2011,Design services and minor equipment purchases,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,755715,70068.14
Ministry of Defence,Ministry of Defence,15/02/2011,Official entertainment and hospitality.,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,755715,16.16
Ministry of Defence,Ministry of Defence,15/02/2011,IT and communication services,Defence Equipment & Support,CRISPLANT A/S,755722,56279.00
Ministry of Defence,Ministry of Defence,15/02/2011,Estate management,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,755728,7258016.25
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,755728,722281.23
Ministry of Defence,Ministry of Defence,15/02/2011,Fees for professional services,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,755729,93529.36
Ministry of Defence,Ministry of Defence,15/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SUPPORT GROUP  (DSG),755730,9189.64
Ministry of Defence,Ministry of Defence,15/02/2011,Estate management,Land Forces,DEFENCE SUPPORT GROUP  (DSG),755730,64102.62
Ministry of Defence,Ministry of Defence,15/02/2011,Fuel for military use,Land Forces,DEFENCE SUPPORT GROUP  (DSG),755730,297.36
Ministry of Defence,Ministry of Defence,15/02/2011,"Transporation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,755734,171354.33
Ministry of Defence,Ministry of Defence,15/02/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,755734,47483.97
Ministry of Defence,Ministry of Defence,15/02/2011,"Transporation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,755734,270.85
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Defence Equipment & Support,DUNLOP G R G HOLDINGS LTD,755746,15446.40
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of plant and machinery,Defence Equipment & Support,DUNLOP G R G HOLDINGS LTD,755746,198240.00
Ministry of Defence,Ministry of Defence,15/02/2011,Estate management,Defence Estates,EMCOR FACILITIES SERVICES LTD,755761,80540.91
Ministry of Defence,Ministry of Defence,15/02/2011,Fees for professional services,Defence Estates,ENTEC U K LTD,755763,4784.81
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Air Command,ESSO PETROLEUM COMPANY LIMITED,755765,14099.40
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Defence Equipment & Support,ESSO PETROLEUM COMPANY LIMITED,755765,28415.68
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Land Forces,ESSO PETROLEUM COMPANY LIMITED,755765,84356.45
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Air Command,FORBO FLOORING UK LIMITED,755779,21445.39
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Central TLB,FORBO FLOORING UK LIMITED,755779,365.52
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Land Forces,FORBO FLOORING UK LIMITED,755779,230212.66
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Navy Command,FORBO FLOORING UK LIMITED,755779,5916.34
Ministry of Defence,Ministry of Defence,15/02/2011,IT and communication services,Defence Equipment & Support,FUJITSU SERVICES LIMITED,755783,46556.18
Ministry of Defence,Ministry of Defence,15/02/2011,Fees for professional services,Central TLB,GIFFORD OWEN LTD,755788,125105.00
Ministry of Defence,Ministry of Defence,15/02/2011,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,755805,4992079.00
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,755805,100253.82
Ministry of Defence,Ministry of Defence,15/02/2011,Medical treatment & stores and welfare services.,Air Command,HONEYBEERECRUITMENT.COM LTD,755808,2853.13
Ministry of Defence,Ministry of Defence,15/02/2011,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,755808,1254.00
Ministry of Defence,Ministry of Defence,15/02/2011,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,755816,11808.00
Ministry of Defence,Ministry of Defence,15/02/2011,IT and communication services,Air Command,JEPPESEN U.K. LIMITED,755828,65578.67
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Defence Equipment & Support,KASHKET & PARTNERS LIMITED,755831,126502.20
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Air Command,KEMIRA CHEMSOLUTIONS B V,755834,351232.06
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Defence Equipment & Support,LAND ROVER,755840,48903.49
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,755854,468566.15
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of plant and machinery,Defence Equipment & Support,MARINE & INDUSTRIAL TRANSMISSIONS LTD,755856,38427.11
Ministry of Defence,Ministry of Defence,15/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,MEGGITT (UK) LIMITED,755863,1433.80
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Defence Equipment & Support,MEGGITT (UK) LIMITED,755863,40061.46
Ministry of Defence,Ministry of Defence,15/02/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,METAL PRODUCTS (ARDEN) LIMITED,755864,58811.52
Ministry of Defence,Ministry of Defence,15/02/2011,Estate management,Air Command,MOTT MACDONALD LTD,755871,45011.34
Ministry of Defence,Ministry of Defence,15/02/2011,IT and communication services,Defence Equipment & Support,PARITY SOLUTIONS LTD,756006,167.50
Ministry of Defence,Ministry of Defence,15/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,POWERVAMP LIMITED,756024,28831.95
Ministry of Defence,Ministry of Defence,15/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,756037,8054.00
Ministry of Defence,Ministry of Defence,15/02/2011,General services and support,Defence Equipment & Support,QINETIQ LIMITED,756037,109544.00
Ministry of Defence,Ministry of Defence,15/02/2011,Research and development,Defence Equipment & Support,QINETIQ LIMITED,756037,91502.00
Ministry of Defence,Ministry of Defence,15/02/2011,"Transporation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,756044,5512.40
Ministry of Defence,Ministry of Defence,15/02/2011,"Transporation of personnel, freight and travel expenses",Central TLB,RAIL SETTLEMENT PLAN LIMITED,756044,41713.12
Ministry of Defence,Ministry of Defence,15/02/2011,"Transporation of personnel, freight and travel expenses",Command Joint Operations,RAIL SETTLEMENT PLAN LIMITED,756044,1250.30
Ministry of Defence,Ministry of Defence,15/02/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,756044,2958.60
Ministry of Defence,Ministry of Defence,15/02/2011,"Transporation of personnel, freight and travel expenses",Defence Estates,RAIL SETTLEMENT PLAN LIMITED,756044,1492.50
Ministry of Defence,Ministry of Defence,15/02/2011,"Transporation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,756044,42754.60
Ministry of Defence,Ministry of Defence,15/02/2011,"Transporation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,756044,50385.60
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Defence Equipment & Support,S G BAKER LIMITED,756066,39299.52
Ministry of Defence,Ministry of Defence,15/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,SELEX SYSTEMS INTEGRATION LTD,756076,22705.00
Ministry of Defence,Ministry of Defence,15/02/2011,Design services and minor equipment purchases,Air Command,SERCO LIMITED,756077,52.80
Ministry of Defence,Ministry of Defence,15/02/2011,Medical treatment & stores and welfare services.,Central TLB,SERVICES SOUND & VISION CORPORATION,756078,2213926.00
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Defence Equipment & Support,SEYNTEX NV,756080,53208.96
Ministry of Defence,Ministry of Defence,15/02/2011,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,756081,25786.55
Ministry of Defence,Ministry of Defence,15/02/2011,Fuel for military use,Air Command,SHELL U.K.LIMITED,756082,251553.61
Ministry of Defence,Ministry of Defence,15/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,SPRAYBAKE LTD,756101,36225.73
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,756105,6964.81
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,756105,247.19
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,756105,18463.73
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,756105,75996.05
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,756105,630314.00
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,756149,71.04
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,756149,258.41
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,756149,778.82
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,756149,310.88
Ministry of Defence,Ministry of Defence,15/02/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,756149,41476.41
Ministry of Defence,Ministry of Defence,15/02/2011,Property leases,Defence Estates,TRICOMM HOUSING (PORTSMOUTH) LIMITED,756150,246659.25
Ministry of Defence,Ministry of Defence,15/02/2011,Property leases,Defence Estates,TRICOMM HOUSING LIMITED,756151,733017.75
Ministry of Defence,Ministry of Defence,15/02/2011,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,756157,20120.24
Ministry of Defence,Ministry of Defence,15/02/2011,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,756157,509382.10
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of buildings and military equipment ,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,756157,148700.94
