Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Contract Cleaning,Finance & Commercial Group - Commercial Directorate,GBM SERVICES LTD,1033700,209.77,RUNNING COSTS NON DEVOLVED -Contract Cleaning,SE1 1NH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Board Members Tax Deductions (Suspense Account),Corporate Payments - ,HM REVENUE & CUSTOMS,1033701,13654.2,Board Members Tax Deductions (Suspense Account),BD98 8AA,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Contract Cleaning,Finance & Commercial Group - Commercial Directorate,GBM SERVICES LTD,1033702,326.52,RUNNING COSTS NON DEVOLVED -Contract Cleaning,SE1 1NH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Board Members National Insurance Deductions (Suspense Account),Corporate Payments - ,HM REVENUE & CUSTOMS,1033703,4800.78,Board Members National Insurance Deductions (Suspense Account),BD98 8AA,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,JOHN CONNELL,1033704,6250,FORESIGHT -Research & Development Expenditure (Programme),2006,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Contract Cleaning,Finance & Commercial Group - Commercial Directorate,GBM SERVICES LTD,1033705,2328.41,RUNNING COSTS NON DEVOLVED -Contract Cleaning,SE1 1NH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,SUSAN PARNELL,1033706,4125,FORESIGHT -Research & Development Expenditure (Programme),7701,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,BIRD & BIRD,1033707,3313.6,RUNNING COSTS NON DEVOLVED -ICT Maintenance & Upkeep,EC4A 1JP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Other Training Costs,"Legal, People & Communications Group - Human Resources",CABINET OFFICE,1033708,112497,RUNNING COSTS NON DEVOLVED -Other Training Costs,FY5 3TA,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Other Staff Costs,"Legal, People & Communications Group - Human Resources",CABINET OFFICE,1033709,117360,RUNNING COSTS NON DEVOLVED -Other Staff Costs,FY5 3TA,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Other Staff Costs,"Legal, People & Communications Group - Human Resources",CABINET OFFICE,1033710,51888,RUNNING COSTS NON DEVOLVED -Other Staff Costs,FY5 3TA,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,DO NOT USE Grants - Non Statutory - Current - Other,Market Frameworks - Labour Market,UCATT,1033711,1865,UNION MODERNISATION FUND - ROUND 3 -DO NOT USE Grants - Non Statutory - Current - Other,SW4 9RL,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,DO NOT USE Grants - Non Statutory - Current - Other,Market Frameworks - Labour Market,UCATT,1033711,15067.32,UNION MODERNISATION FUND - ROUND 3 -DO NOT USE Grants - Non Statutory - Current - Other,SW4 9RL,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Static Line Rental,Finance & Commercial Group - Finance Group,BRITISH TELECOMMUNICATIONS plc,1033713,11.36,RUNNING COSTS DEVOLVED -Static Line Rental,DH88 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/08/2011,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,GOVERNMENT CAR AND DESPATCH AGENCY,1033714,112.4,RUNNING COSTS DEVOLVED -Car Hire and Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Electricity,Finance & Commercial Group - Commercial Directorate,EDF ENERGY plc,1033716,669.61,RUNNING COSTS NON DEVOLVED -Electricity,PL3 5XQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Static Line Rental,Finance & Commercial Group - Finance Group,BRITISH TELECOMMUNICATIONS plc,1033718,11.36,RUNNING COSTS DEVOLVED -Static Line Rental,DH88 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1033720,8165.16,RUNNING COSTS NON DEVOLVED -Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1033720,21772.34,RUNNING COSTS NON DEVOLVED -Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1033721,1647.41,RUNNING COSTS NON DEVOLVED -Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1033721,128854.39,RUNNING COSTS NON DEVOLVED -Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1033721,28552.51,RUNNING COSTS NON DEVOLVED -Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1033721,38649.1,RUNNING COSTS NON DEVOLVED -Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1033721,11629.79,RUNNING COSTS NON DEVOLVED -Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1033721,10689.89,RUNNING COSTS NON DEVOLVED -Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1033721,3043.67,RUNNING COSTS NON DEVOLVED -Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1033721,2621.55,RUNNING COSTS NON DEVOLVED -Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1033721,14217.28,RUNNING COSTS NON DEVOLVED -Guarding and Security Services,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Other Printing and Stationery Costs,Finance & Commercial Group - Finance Group,THE STATIONERY OFFICE LTD,1033722,22977.13,RUNNING COSTS DEVOLVED -Other Printing and Stationery Costs,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,GROUP 4 TOTAL SECURITY LTD,1033723,474.3,RUNNING COSTS NON DEVOLVED -Guarding and Security Services,SM1 4LD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Static Line Rental,Market Frameworks - Labour Market,BRITISH TELECOMMUNICATIONS plc,1033724,92.23,RUNNING COSTS DEVOLVED -Static Line Rental,DH88 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Taxis Overseas,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1033725,405,RUNNING COSTS DEVOLVED -Taxis Overseas,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Taxis Overseas,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1033725,47.17,RUNNING COSTS DEVOLVED -Taxis Overseas,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,PHILIP JARVIS,1033726,374.66,RUNNING COSTS NON DEVOLVED -Maintenance,LS17 1BR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Catering Supplies,Knowledge and Innovation Group - Higher Education - Student Funding,ABBEY COMMUNITY ASSOCIATION LTD,1033728,163.16,RUNNING COSTS DEVOLVED -Catering Supplies,SW1P 3BU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Catering Supplies,Knowledge and Innovation Group - Higher Education - Student Funding,ABBEY COMMUNITY ASSOCIATION LTD,1033728,1,RUNNING COSTS DEVOLVED -Catering Supplies,SW1P 3BU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Hire of Conference Facilities,Knowledge and Innovation Group - Higher Education - Student Funding,ABBEY COMMUNITY ASSOCIATION LTD,1033728,300,RUNNING COSTS DEVOLVED -Hire of Conference Facilities,SW1P 3BU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2011,Secure Documents Unit,Finance & Commercial Group - Commercial Directorate,GOVERNMENT CAR AND DESPATCH AGENCY,1033729,85.34,RUNNING COSTS NON DEVOLVED -Secure Documents Unit,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2011,Secure Documents Unit,Finance & Commercial Group - Commercial Directorate,GOVERNMENT CAR AND DESPATCH AGENCY,1033729,54,RUNNING COSTS NON DEVOLVED -Secure Documents Unit,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,PHILIP JARVIS,1033733,25,RUNNING COSTS NON DEVOLVED -Maintenance,LS17 1BR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,PHILIP JARVIS,1033733,40,RUNNING COSTS NON DEVOLVED -Maintenance,LS17 1BR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2011,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1033735,160,RUNNING COSTS DEVOLVED -Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2011,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1033735,156,RUNNING COSTS DEVOLVED -Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2011,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1033736,160,RUNNING COSTS DEVOLVED -Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2011,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1033736,31.2,RUNNING COSTS DEVOLVED -Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2011,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1033736,124.8,RUNNING COSTS DEVOLVED -Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2011,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1033737,160,RUNNING COSTS DEVOLVED -Publications,NR3 1QZ,,,,Administration
