Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Voluntary & Community Sector,SME Class,Sole Trader,Transaction number,Narrative,Postal Code,Amount in Sterling,Grant?
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,NORTHAMPTON BOROUGH COUNCIL,,,,5000178204,Grant Payable by Exchequer,NN4 7NR,"15,289.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,NORTHAMPTONSHIRE COUNTY COUNCIL,,,,5000178205,Grant Payable by Exchequer,NN4 7BR,"109,731.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,NORWICH CITY CNCL,,,,5000178206,Grant Payable by Exchequer,NR2 1NH,"101,590.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,NOTTINGHAM CITY COUNCIL,,,,5000178207,Grant Payable by Exchequer,NG1 3NG,"113,732.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,NOTTINGHAMSHIRE COUNTY CNCL,,,,5000178208,Grant Payable by Exchequer,NG1 4BU,"142,556.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,NUNEATON & BEDWORTH BC,,,,5000178209,Grant Payable by Exchequer,CV11 5AA,"6,539.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,OLDHAM MBC,,,,5000178210,Grant Payable by Exchequer,OL1 1UH,"46,570.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,OXFORD CITY COUNCIL,,,,5000178211,Grant Payable by Exchequer,OX1 1DF,"86,869.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,OXFORDSHIRE CC,,,,5000178212,Grant Payable by Exchequer,OX1 1TH,"112,905.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,PENDLE BC,,,,5000178213,Grant Payable by Exchequer,BB9 OLX,"244,188.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,PETERBOROUGH CITY CNCL,,,,5000178214,Grant Payable by Exchequer,PE1 1HG,"59,771.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,PLYMOUTH CITY CNCL,,,,5000178215,Grant Payable by Exchequer,PL1 2AA,"92,127.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,PORTSMOUTH CITY COUNCIL,,,,5000178216,Grant Payable by Exchequer,PO1 2AR,"82,388.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,PRESTON BC,,,,5000178217,Grant Payable by Exchequer,PR1 2RL,"203,320.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,READING BC,,,,5000178218,Grant Payable by Exchequer,RG1 7TD,"75,542.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,LONDON BOROUGH OF REDBRIDGE,,,,5000178219,Grant Payable by Exchequer,IG1 1NN,"56,195.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,REDCAR & CLEVELAND BOROUGH COUNCIL,,,,5000178220,Grant Payable by Exchequer,TS6 9AR,"54,057.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,REDDITCH BC,,,,5000178221,Grant Payable by Exchequer,B98 8AH,"8,289.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,REIGATE & BANSTEAD BC,,,,5000178222,Grant Payable by Exchequer,RH2 OSH,"4,789.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,RICHMOND UPON THAMES LB,,,,5000178223,Grant Payable by Exchequer,TW1 3BZ,"70,295.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,ROCHDALE MBC,,,,5000178224,Grant Payable by Exchequer,OL16 1LQ,"145,390.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,ROCHFORD DISTRICT COUNCIL,,,,5000178225,Grant Payable by Exchequer,SS4 1BW,"4,167.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,ROSSENDALE BC,,,,5000178226,Grant Payable by Exchequer,BB4 7LZ,"25,730.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,ROTHERHAM MBC,,,,5000178227,Grant Payable by Exchequer,S65 1UF,"65,562.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,RUGBY BC,,,,5000178228,Grant Payable by Exchequer,CV21 2LA,"5,955.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,RUNNYMEDE BOROUGH COUNCIL,,,,5000178229,Grant Payable by Exchequer,KT15 2AH,"7,123.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,RUSHMOOR BC,,,,5000178230,Grant Payable by Exchequer,GU14 7JU,"8,289.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,RUTLAND CC,,,,5000178231,Grant Payable by Exchequer,LE15 6HP,"23,979.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SALFORD CITY CNCL,,,,5000178232,Grant Payable by Exchequer,M27 5AW,"87,313.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SANDWELL MBC,,,,5000178233,Grant Payable by Exchequer,B69 3BS,"56,090.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SEFTON MBC,,,,5000178234,Grant Payable by Exchequer,L20 3NQ,"48,710.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SHEFFIELD CITY CNCL,,,,5000178235,Grant Payable by Exchequer,S1 1UR,"124,241.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SLOUGH BOROUGH COUNCIL,,,,5000178236,Grant Payable by Exchequer,SL1 3UQ,"50,987.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SOLIHULL MBC,,,,5000178237,Grant Payable by Exchequer,B91 3QR,"74,281.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SOMERSET COUNTY CNCL,,,,5000178238,Grant Payable by Exchequer,TA1 4DY,"106,875.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SOUTH RIBBLE BC,,,,5000178239,Grant Payable by Exchequer,PR5 1DH,"4,789.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SOUTH TYNESIDE COUNCIL,,,,5000178240,Grant Payable by Exchequer,NE33 2RL,"310,960.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SOUTHAMPTON CITY CNCL,,,,5000178241,Grant Payable by Exchequer,SO14 7LF,"90,640.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SOUTHEND ON SEA BC,,,,5000178242,Grant Payable by Exchequer,SS2 6EP,"54,315.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SOUTHWARK LB,,,,5000178243,Grant Payable by Exchequer,SE1 2QH,"181,744.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,ST ALBANS CITY COUNCIL,,,,5000178244,Grant Payable by Exchequer,AL1 3JE,"6,539.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,ST HELENS MBC,,,,5000178245,Grant Payable by Exchequer,WA10 1HP,"139,484.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,STAFFORD BC,,,,5000178246,Grant Payable by Exchequer,ST16 3AQ,"4,206.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,STAFFORDSHIRE COUNTY CNCL,,,,5000178247,Grant Payable by Exchequer,ST16 2LH,"147,928.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,STEVENAGE BC,,,,5000178248,Grant Payable by Exchequer,SG1 1HN,"5,955.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,STOCKPORT MBC,,,,5000178249,Grant Payable by Exchequer,SK1 3XE,"60,533.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,STOKE ON TRENT CITY COUNCIL,,,,5000178250,Grant Payable by Exchequer,ST4 1RJ,"106,103.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,STRATFORD ON AVON DC,,,,5000178251,Grant Payable by Exchequer,CV37 6HX,"8,289.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SURREY COUNTY CNCL,,,,5000178252,Grant Payable by Exchequer,KT1 2EA,"166,241.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SURREY HEATH BC,,,,5000178253,Grant Payable by Exchequer,GU15 3HD,"4,167.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SUTTON LB,,,,5000178254,Grant Payable by Exchequer,SM1 1EA,"52,696.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SWALE BC,,,,5000178255,Grant Payable by Exchequer,ME10 3HT,"7,706.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SWINDON BC,,,,5000178256,Grant Payable by Exchequer,SN1 2JH,"48,205.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,TAMESIDE MBC,,,,5000178257,Grant Payable by Exchequer,OL6 6DL,"46,347.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,TAMWORTH BOROUGH COUNCIL,,,,5000178258,Grant Payable by Exchequer,B79 7BZ,"13,605.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,TELFORD & WREKIN DC,,,,5000178259,Grant Payable by Exchequer,TF3 4LF,"50,807.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,THREE RIVERS DC,,,,5000178260,Grant Payable by Exchequer,WD3 1RL,"4,789.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,THURROCK  BOROUGH COUNCIL,,,,5000178261,Grant Payable by Exchequer,RM17 6LT,"58,125.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,TORBAY BC,,,,5000178262,Grant Payable by Exchequer,TQ1 3DR,"48,791.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,TRAFFORD MBC,,,,5000178263,Grant Payable by Exchequer,M32 0YY,"47,567.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,CITY OF WAKEFIELD MDC,,,,5000178264,Grant Payable by Exchequer,WF1 2QW,"94,653.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WALSALL MBC,,,,5000178265,Grant Payable by Exchequer,WS1 1TW,"55,595.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WALTHAM FOREST LB,,,,5000178266,Grant Payable by Exchequer,E17 4JA,"89,711.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WANDSWORTH LB,,,,5000178267,Grant Payable by Exchequer,SW18 2PU,"89,087.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WARRINGTON BC,,,,5000178268,Grant Payable by Exchequer,WA1 1BN,"50,832.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WARWICK,,,,5000178269,Grant Payable by Exchequer,CV32 4NW,"7,123.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WARWICKSHIRE COUNTY CNCL,,,,5000178270,Grant Payable by Exchequer,CV34 4RH,"95,908.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WATFORD COUNCIL,,,,5000178271,Grant Payable by Exchequer,WD17 3EX,"23,455.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WELLINGBOROUGH,,,,5000178272,Grant Payable by Exchequer,NN8 1BN,"4,789.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WEST BERKSHIRE COUNCIL,,,,5000178273,Grant Payable by Exchequer,RG14 2AF,"46,002.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WEST LANCASHIRE BC,,,,5000178274,Grant Payable by Exchequer,L39 2DF,"4,167.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WEST SUSSEX CC,,,,5000178275,Grant Payable by Exchequer,PO19 1RG,"127,948.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WESTMINSTER CITY CNCL,,,,5000178276,Grant Payable by Exchequer,SW1E 6QP,"736,945.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WEYMOUTH & PORTLAND BC,,,,5000178277,Grant Payable by Exchequer,DT4 8TA,"13,538.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WIGAN MBC,,,,5000178278,Grant Payable by Exchequer,WN1 1YD,"74,219.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WIRRAL MBC,,,,5000178279,Grant Payable by Exchequer,CH41 6BU,"101,902.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WOKING BC,,,,5000178280,Grant Payable by Exchequer,GU21 1YL,"5,955.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WOKINGHAM DC,,,,5000178281,Grant Payable by Exchequer,RG11 1WJ,"38,475.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WOLVERHAMPTON MBC,,,,5000178282,Grant Payable by Exchequer,WV1 1RL,"59,453.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WORCESTER CITY CNCL,,,,5000178283,Grant Payable by Exchequer,WR1 2EZ,"13,538.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WORCESTERSHIRE COUNTY COUNCIL,,,,5000178284,Grant Payable by Exchequer,WR5 2NP,"96,674.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WORTHING BC,,,,5000178285,Grant Payable by Exchequer,BN11 1HB,"12,489.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WYRE FOREST DISTRICT COUNCIL,,,,5000178286,Grant Payable by Exchequer,DY10 1DA,"24,438.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,YORK CITY CNCL,,,,5000178287,Grant Payable by Exchequer,YO1 0EG,"65,509.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,WILTSHIRE COUNCIL,,,,5000178320,Grant Payable by Exchequer,BA14 8JN,"133,851.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,NORTHUMBERLAND COUNTY COUNCIL,,,,5000178321,Grant Payable by Exchequer,NE61 2EF,"114,347.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,CENTRAL BEDFORDSHIRE COUNCIL,,,,5000178322,Grant Payable by Exchequer,SG17 5TQ,"49,893.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,CHESHIRE EAST COUNCIL,,,,5000178323,Grant Payable by Exchequer,SK10 1DP,"81,685.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,CHESHIRE WEST & CHESTER COUNCIL,,,,5000178324,Grant Payable by Exchequer,CH1 1SG,"138,192.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,BEDFORD UNITARY AUTHORITY,,,,5000178325,Grant Payable by Exchequer,MK40 1SJ,"47,898.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,SHROPSHIRE UNITARY AUTHORITY,,,,5000178326,Grant Payable by Exchequer,SY2 6ND,"93,104.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,CORNWALL UNITARY AUTHORITY,,,,5000178327,Grant Payable by Exchequer,TR1 3AY,"218,239.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,DURHAM UNITARY AUTHORITY,,,,5000178328,Grant Payable by Exchequer,DH1 5UE,"205,971.00",Yes
Communities & Local Government,DCLG,17/10/2011,Local Services Support Grant,Localism,GREATER LONDON AUTHORITY,,,,5000178343,Grant Payable by Exchequer,SE10 1AJ,"881,378.00",Yes
Communities & Local Government,DCLG,18/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,BIRMINGHAM SCIENCE PARK ASTON,,Small,,2100208786,West Midlands ERDF Programme,B7 4BB,"79,734.17",
Communities & Local Government,DCLG,18/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,UNIVERSITY OF WARWICK,,Large,,2100208787,West Midlands ERDF Programme,CV4 8UW,"41,982.71",
Communities & Local Government,DCLG,18/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,UNIVERSITY OF WARWICK,,Large,,2100208788,West Midlands ERDF Programme,CV4 8UW,"9,622.64",
Communities & Local Government,DCLG,18/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,CERAMIC INDUSTRY FORUM,,Small,,2100208789,West Midlands ERDF Programme,ST4 2SA,"64,219.81",
Communities & Local Government,DCLG,18/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,COVENTRY UNIVERSITY ENTERPRISES LTD,,Medium,,2100208790,West Midlands ERDF Programme,CV1 2TT,"23,759.89",
Communities & Local Government,DCLG,18/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,COVENTRY UNIVERSITY ENTERPRISES LTD,,Medium,,2100208791,West Midlands ERDF Programme,CV1 2TT,"6,369.22",
Communities & Local Government,DCLG,18/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,COVENTRY UNIVERSITY ENTERPRISES LTD,,Medium,,2100208792,West Midlands ERDF Programme,CV1 2TT,"18,187.29",
Communities & Local Government,DCLG,18/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,SOLIHULL METROPOLITAN BC,,Large,,2100208793,West Midlands ERDF Programme,B91 3QS,"6,673.02",
Communities & Local Government,DCLG,18/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,IMPETUS,,Micro,,2100208794,West Midlands ERDF Programme,WR10 1PZ,"1,250.00",
Communities & Local Government,DCLG,18/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,PRINCE'S TRUST,,Medium,,2100208797,West Midlands ERDF Programme,DY9 8QH,"5,246.27",
Communities & Local Government,DCLG,18/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,BIRMINGHAM CHAMBER OF COMMERCE,,Small,,2100208798,West Midlands ERDF Programme,B15 3BU,"15,464.72",
Communities & Local Government,DCLG,18/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,STAFFORDSHIRE & BLACK COUNTRY BIC L,,Small,,2100208799,West Midlands ERDF Programme,ST18 0AR,"11,750.77",
Communities & Local Government,DCLG,18/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,NTH STAFFS CHAMBER OF COMM & IND,,Small,,2100208872,West Midlands ERDF Programme,ST1 5BE,"4,806.05",
Communities & Local Government,DCLG,18/10/2011,Work In Progress Pre-Cert 40373 Spend,Neighbourhoods,STOKE-ON-TRENT CITY COUNCIL,,Large,,2100208873,West Midlands ERDF Programme,ST4 1HP,"19,749.59",
